"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,-0.892160326361133,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
2,0.747681502845434,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
3,0.591425740821704,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
4,-1.76934393397932,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,-0.430709755108066,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
6,0.657918440311268,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
7,0.354425176288086,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
8,0.585628885397519,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1
9,0.728836397140221,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
10,0.537000052976729,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
11,0.652474750543216,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
12,-0.202458868285775,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
13,0.988560344080888,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
14,0.0839035988666771,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
15,0.336793060182022,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
16,-0.0722844089574757,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
17,0.453974441942676,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
18,1.31874587963594,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
19,0.369056032328377,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
20,-2.10067357517841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0.444937956294648,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
22,-0.919020754048722,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1
23,1.27612845812086,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
24,2.24132123237333,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
25,-1.51672742225017,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
26,1.16672385822013,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
27,0.701034697709984,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
28,0.515175952513915,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1
29,1.05002588646137,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
30,-1.37063836063231,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
31,0.864840867824682,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
32,0.612935366230164,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
33,0.599822780230357,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
34,-0.0916838466645041,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
35,1.31152842597828,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
36,0.655473371951216,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
37,1.21828713517112,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
38,-0.907193132748148,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,1.07114632107949,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
40,-0.294045936409799,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
41,1.2222486167132,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
42,0.19595648862445,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1
43,-0.315270795840037,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
44,-0.283754897613754,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1
45,-0.5295422624842,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
46,0.621912869736177,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
47,1.27735021780859,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.269040524339747,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
49,-1.28779312692142,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
50,-1.40204869848531,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
51,0.173002202640089,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
52,-0.710789049568166,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
53,0.204778048570974,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
54,0.89563573908731,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
55,0.758806078350188,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
56,0.696261358809256,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
57,-0.661709290034197,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
58,0.000596789424062281,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1
59,-2.81624791735643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-0.871232050379099,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
61,0.0782265523082921,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1
