"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,-0.04550105543047,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2,-0.0831881365437935,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3,0.802517385960908,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0
4,-0.654244625337418,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0.788304179535955,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
6,0.343085182839013,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0.0508449921371855,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
8,-1.06571108828386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,-0.880549567638966,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10,-0.726922537553117,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
11,0.152879543662268,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
12,2.28302550114122,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
13,0.72167228789742,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0
14,-0.239239872848864,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15,-0.623144625353466,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
16,-1.15288626227039,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0.35037779791522,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
18,0.480915077021536,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
19,1.73845147538984,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
20,-0.150023919736412,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
21,-1.99628384248329,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
22,-0.453209840884438,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
23,-0.134805851801376,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
24,0.957482135580757,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
25,1.1586682988731,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
26,1.47540229372744,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1
27,0.38930485481435,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
28,0.603498179076006,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
29,-0.0413317537195587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,-0.507296586549136,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
31,-0.771183674413851,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0.094584952823301,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
33,-1.23852544541196,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,-1.23448642104251,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
35,0.155949576915075,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
36,1.88559420476319,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
37,-0.522698819633027,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
38,-0.129888735401703,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
39,0.417904058372058,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
40,1.35211553421233,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
41,1.13741578169213,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
42,-1.66895994706798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43,-0.176257930942417,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
44,1.10837985797112,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
45,0.894360411932978,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
46,-1.40075853426735,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47,0.89333797657797,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
48,1.15839021034644,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1
49,-0.973845001190289,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
50,-0.994967439233858,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
51,-0.439879293488992,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
52,-1.42182313271257,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,-1.00307133348231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,-0.93661525087561,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55,-2.53380369790083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-0.386947739873617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,1.9642829824513,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
58,1.7353684333626,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
59,0.303732926265762,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
60,-0.491380837761407,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
61,-0.705645111412747,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
62,-2.61130158634118,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
63,0.999649326669925,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
64,0.409555195759618,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
65,0.149978840361996,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
66,-0.0585387518908767,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
