"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,-1.01382982121109,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
2,-0.873356419611652,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
3,-0.486998164355011,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1
4,-2.06754250250882,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5,-0.432489544222374,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
6,-0.653650272012027,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1
7,1.48162947952124,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
8,-0.328770350266457,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1
9,0.246336733102327,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
10,1.44874229851513,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1
11,-0.0351032807530551,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1
12,-1.21587876533498,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
13,0.844117587461579,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
14,-0.387490810612973,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1
15,-0.261185459793661,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
16,0.937034256249672,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
17,0.656749884884872,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
18,1.13199229049162,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
19,0.463300239583054,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
20,0.145898008486517,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1
21,-1.01738736975725,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1
22,-1.76602318437422,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
23,-1.20024923853068,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
24,0.0618434563141472,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
25,0.896272784454983,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
26,-1.31377839836659,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0
27,0.342386383438579,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
28,0.671506278411316,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
29,1.00713682087203,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
30,0.753704290239688,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
31,0.336521951103587,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
32,1.36729690294762,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
33,0.816920756637218,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
34,0.11640070674189,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1
35,0.782751086016697,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1
36,0.0583042212686876,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
37,0.235043673937751,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
38,0.685847437661491,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
39,-0.611408603393628,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
40,0.791936349050223,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1
41,0.643253880947664,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
42,-1.52166295928981,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
43,1.15861943519074,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
44,1.37992136343716,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
45,2.29520216752023,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
46,-1.18936797400555,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0
47,-2.10661395821904,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
48,0.276270375829387,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
49,0.727234560926968,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1
50,-0.586987572217828,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1
51,1.8015154823749,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
52,-0.25392594344176,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
53,2.19764365975584,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
54,1.16907811347651,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
55,1.39858332821837,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
56,0.192182784214055,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
57,0.843606196262986,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
58,-0.211350309399651,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
59,2.17398936205627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,-0.177366656950433,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
61,-1.24493453149027,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
62,0.0319075756468226,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
63,-0.0120041256816079,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1
64,0.0463129557680425,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
65,0.956832425266535,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
66,1.80338292825405,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1
67,-0.415111276174604,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1
68,-0.103531948654191,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1
69,-1.06501980708334,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0
70,0.918305940596478,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
71,-0.0146064118993355,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
72,-1.62099665702238,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
73,0.989828218322794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,-0.827228252928254,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
75,0.0977585683519325,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
76,0.0432917412801122,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
77,0.287477865129084,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1
78,-1.16268643108827,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
79,-1.39330219707338,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1
80,0.0694786376054339,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1
81,-0.00633960864745038,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
82,1.6394166972628,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
83,0.0737137573535959,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
84,0.133880553851574,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
85,-0.208478171262474,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
86,-1.04106083109611,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1
87,0.176573295853315,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1
88,1.20632313590985,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
89,-0.207069620335286,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1
90,0.493228136369987,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
91,-1.19925028583413,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0
92,-0.692233071389226,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
93,-0.403620844966903,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
94,0.961375341759801,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
95,0.443394346677361,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
96,-0.0330082862221349,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
97,-0.223048406429807,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0
98,0.166184644735421,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
99,0.289406198010037,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
100,1.127474869405,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1
101,0.46047445146009,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1
102,-1.39954777154056,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
103,-2.01022033108634,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
104,-0.272787162738615,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
105,0.0372427663135788,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1
106,1.38817147988259,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
107,-0.0296553714979454,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1
108,0.0368302757386174,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1
109,0.0848721432935209,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
110,-1.46470245330459,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
111,-2.47417795731261,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
112,1.61994417322927,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
113,1.23372157053966,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
114,0.703847628418781,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
115,-0.330378038036343,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
116,-0.893420194120942,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
117,0.889818325789874,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
118,1.35958440929713,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
119,-1.31222255503262,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
120,-0.426673641334168,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1
121,1.72591082588379,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
122,-0.316774809504288,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0
123,-1.42334459368636,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1
124,0.298943336411935,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
125,0.13388294747542,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
126,-2.22121808339614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,-0.297822621389558,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
128,-2.06923686967976,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
129,-0.412382885919278,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
130,-2.7821540898193,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
131,-0.948807761895699,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1
132,-0.333121949995501,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
133,-0.718600650594724,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
134,-0.586646825362176,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1
135,1.84141065345532,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
136,1.42122179505379,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
137,0.807771834785543,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
138,-0.122039080788144,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1
139,-0.1829213602387,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
140,1.11908997218464,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
141,0.952761917317234,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1
142,-0.924891502786404,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
143,-0.95309985076882,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
144,0.439806668455461,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
145,0.423103945212325,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
146,-1.23998089315256,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
147,1.37468986216748,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
148,-0.205946933147785,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
149,-1.54650584379736,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
150,0.964975884068789,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1
151,1.32264139254966,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
152,-0.227860239627556,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1
153,-0.8777188732574,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
154,0.802947651534551,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
155,0.873673209230566,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1
156,0.352857550982052,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0
157,-0.287737781736658,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
158,-0.0925864836152919,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1
159,1.65092382948334,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1
160,-0.189906279595333,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1
161,1.0853850264793,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
162,0.531007676024546,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
163,0.537830476263567,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
164,-0.901745604336256,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
165,-0.552861918509275,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
166,-1.15418310991902,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1
167,0.824867161765358,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
168,-2.4772885135069,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
169,0.857241344991041,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1
170,0.169553254812144,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0
171,1.87149396128247,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
172,-0.381503852988696,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1
173,-0.025671219196677,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
174,-0.392136537687144,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
175,0.763585861577611,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
176,-0.911989162769867,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
177,-0.130048056375995,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
178,0.555612697691705,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
179,0.208543499363828,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1
180,-0.839717348354972,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
181,0.092001954434106,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1
182,-0.595321269907171,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1
183,-0.184699661787364,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1
184,1.10208524199602,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
185,0.079976365448731,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1
186,0.527848407030236,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
187,0.620779118317429,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0
188,0.417347181440415,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
189,0.350301877178236,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
190,-0.559642106859595,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1
191,-1.60372145490475,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
192,1.32166712768503,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
193,1.2604839917926,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
194,0.243687873718123,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
195,-0.50810607368405,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
196,0.706135592967869,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
197,-0.0439560381223418,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
198,0.301132470186764,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
199,1.61200992092666,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
200,-0.543773355665219,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
201,1.04464881057436,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
202,-0.158932823835173,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
203,0.813580252597023,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
204,0.99487010986642,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
205,2.04439526547271,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
206,0.663356829016896,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
