"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,0.953669417103671,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1
2,0.858070713192596,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
3,-0.0624601230401895,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
4,0.574570355977448,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
5,-1.21047600047979,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6,0.549597212274066,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
7,-0.556040882707563,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
8,-0.33923114656404,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
9,-1.72703144527609,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
10,0.305935983663095,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
11,0.339155752056309,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1
12,0.96502269391602,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
13,-0.929416129122107,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
14,0.50500687011574,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
15,-0.592799915630609,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16,-0.590569975695106,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
17,1.09510280575017,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
18,0.961841052188367,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
19,1.17265475861928,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
20,0.903968311005248,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
21,-0.292055188203528,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
22,-0.68842866992545,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0
23,1.9849681978556,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1
24,-0.649617759286623,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
25,-0.298342867896096,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0
26,0.169434900062141,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1
27,0.550400473081291,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
