"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,0.149177725417971,1,1,1,1,1,0,1
2,-0.414009526471405,0,1,1,0,0,0,0
3,0.927729485301486,1,1,1,1,1,1,1
4,0.367998631870323,1,1,1,1,1,0,1
5,-0.875137664480115,0,1,1,0,0,0,0
6,-1.17640043008075,1,0,0,1,0,0,0
7,1.63516175320779,1,1,1,1,1,1,1
8,0.324818225243582,1,1,1,1,0,1,1
9,-1.21815976243591,1,0,0,0,0,0,0
10,-0.237281466512506,1,1,0,0,1,0,0
11,0.942182226695596,1,1,1,1,1,0,0
12,-0.959234145700714,1,1,1,0,0,0,1
13,-0.777818493883368,1,0,1,0,0,0,0
14,-0.393464092180116,1,0,1,0,0,1,0
15,-0.727844054346852,1,1,0,0,1,1,0
16,-1.73250453279803,0,0,0,0,0,1,0
17,1.99759335804629,1,1,1,1,1,1,1
18,-0.506055240383492,0,0,1,0,1,1,1
19,-2.08112120638723,0,1,0,0,0,0,0
20,1.11636187882985,1,1,1,1,1,1,1
21,0.539436294120825,1,1,1,1,0,0,0
22,-1.11056114621278,0,0,0,0,0,0,0
23,0.393383088547077,1,1,1,1,0,0,0
24,0.054268926086479,1,1,1,1,0,1,0
25,-1.01975478175462,0,0,1,0,0,0,1
26,-0.114502310678566,1,0,1,1,1,0,0
27,0.616165327870326,1,1,1,0,1,1,0
28,-0.0147091574294025,1,1,1,0,1,1,1
29,-0.252661259073578,0,1,1,0,0,1,1
30,0.196800985791337,1,1,1,0,1,1,1
31,-0.236128610136339,1,1,1,1,0,1,1
32,-0.083390859060438,1,1,0,1,1,1,1
33,0.125635107868405,1,1,1,1,0,1,1
34,1.1619076984213,1,1,1,1,1,1,1
35,0.0173487690821809,0,1,1,1,0,1,0
36,0.970940125239264,1,1,1,1,1,1,1
37,0.56930175469994,1,1,1,1,1,1,1
38,0.151317589924711,1,1,1,1,0,0,1
39,-0.411231395624194,1,1,1,0,0,0,1
40,-1.38439951487291,0,0,1,0,0,0,1
41,0.793227006238709,1,1,1,1,0,1,1
42,2.85642531245015,1,1,1,1,1,1,1
43,1.48620329607589,1,1,1,1,1,1,1
44,1.27740707852708,1,1,1,1,1,1,1
45,2.10043364903281,1,1,1,1,1,1,1
46,-1.16678408948609,0,0,0,0,0,0,0
47,0.149874442383115,1,1,1,1,1,1,1
48,0.189159630451332,1,1,1,1,0,1,1
49,0.461813243778504,1,1,1,1,0,0,0
50,1.67260223717427,0,1,1,1,1,1,1
51,0.856067998700449,1,1,1,1,1,1,0
52,0.719804732851559,1,1,1,1,1,0,0
53,0.851484936687195,1,1,1,0,1,0,0
54,-1.37765971694531,1,0,1,0,0,0,1
55,0.327300085871681,1,1,1,1,1,0,1
56,0.370650355212173,1,1,0,1,0,1,1
57,-0.196836185910351,1,1,0,1,0,1,1
58,1.63576368449997,1,1,1,1,0,1,0
59,1.29963588108079,1,1,1,1,1,1,1
60,-0.304914902667924,1,1,1,1,1,0,1
61,1.09219941702363,1,1,1,1,1,1,0
62,0.212663110024534,1,1,1,1,1,1,1
63,0.523617409983852,1,1,1,1,1,1,0
64,-0.334165398356459,1,1,1,0,0,1,0
65,0.81329080976639,1,1,1,1,1,1,1
66,-0.159844365262195,1,1,1,1,0,0,1
67,0.741558604510086,1,1,1,1,1,1,1
68,-2.27769040458249,1,0,0,0,0,0,0
69,0.383681662755902,1,0,1,0,0,1,1
70,-0.0699376917600775,1,1,1,1,0,0,0
71,0.566991963620955,1,1,1,1,0,1,1
72,1.16042374102165,1,1,1,1,0,0,1
73,0.32920768657239,1,1,1,1,1,1,0
74,0.797727663219968,1,1,1,1,1,1,1
75,1.07141782221285,1,1,1,1,0,1,1
76,-1.52490478333651,0,0,0,0,0,0,0
77,-0.800464885324496,0,0,1,0,0,0,0
78,0.430470404274705,1,1,1,1,1,1,0
79,-0.76244801782376,0,1,1,1,0,0,0
80,-1.30627953802378,0,0,0,0,1,0,0
81,-0.378931120263715,1,0,1,1,0,0,1
82,0.00292803807951602,1,0,1,0,0,1,1
83,0.527579733434299,1,1,1,1,1,1,1
84,-0.117851385824676,1,1,1,1,0,1,1
85,0.237536942837116,1,1,1,1,1,0,1
86,-0.561033690266334,1,0,0,0,0,0,1
87,-1.0873367246677,1,0,0,0,0,0,0
88,1.1669449176503,1,1,1,1,1,1,1
89,-1.71862318362474,0,0,0,0,0,0,0
90,0.280734560954426,1,1,0,1,0,0,1
91,0.139772547109691,0,1,1,1,1,0,0
92,1.5680345191122,1,1,1,1,1,1,1
93,1.42459179296735,1,1,1,1,1,1,1
94,0.341659720908047,1,0,1,1,1,1,1
95,-0.701294600937054,0,0,1,0,0,0,0
96,-0.560844901998758,0,1,1,1,0,1,0
97,0.371890089453098,1,1,1,1,1,0,1
98,0.780711635406957,1,1,1,1,1,1,1
99,0.47463044012894,1,1,1,1,1,1,0
100,-0.231738421013919,1,0,0,1,0,1,1
101,1.97783008865834,1,1,1,1,1,1,1
102,-0.572869414748129,1,0,1,0,0,1,0
103,-0.302378301881479,1,0,1,0,0,0,1
104,0.891427488918471,0,1,1,1,0,1,1
105,-0.790308157264806,1,0,0,1,0,0,0
106,0.310576456139279,1,1,1,1,0,1,1
107,-0.667037240774959,1,0,1,0,0,0,1
108,-1.12962769327894,1,0,1,1,1,0,1
109,-0.518572756246145,1,0,1,0,1,1,0
110,1.21232899389302,1,1,1,1,1,1,0
111,0.930204752729956,1,1,1,1,1,1,0
112,-1.28711230454497,0,0,1,0,0,0,0
113,1.64507408960254,1,1,1,1,1,1,1
114,-0.860339623300332,0,0,1,0,0,1,0
115,0.419526420827427,1,1,1,1,0,1,0
116,1.16493369643432,1,1,1,1,1,1,1
117,1.74237893311772,1,1,1,1,1,1,1
118,1.07952322094052,1,1,0,1,1,1,1
119,-0.485616240541298,1,1,0,0,0,0,1
120,-0.887716200285974,0,1,0,1,0,0,0
121,-0.407998480722288,1,0,0,0,0,1,1
122,-1.49244606914322,1,0,1,0,0,0,0
123,1.15147960586629,1,1,1,1,1,1,1
124,0.234494562506473,1,1,1,1,1,1,1
125,0.199946547977052,1,0,1,1,1,0,1
