"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,-2.02677486460174,0,0,0,0,0,0,0
2,-0.511257203547645,0,1,0,0,0,1,0
3,-1.16724380238308,0,0,1,0,0,0,0
4,-0.973538730580506,1,1,1,0,0,1,0
5,-1.08892920006098,1,1,1,0,0,0,0
6,0.46645332199936,1,1,1,0,1,1,1
7,-1.48089211756006,1,0,0,0,0,1,0
8,0.559018092787894,1,1,0,1,0,1,1
9,0.20183604790824,0,1,1,1,1,1,0
10,-0.982003569841268,0,1,1,0,1,1,0
11,0.417494988158902,1,1,1,1,0,0,1
12,0.454586660535894,1,1,1,0,1,1,1
13,-0.171975991661753,1,0,1,1,0,1,0
14,1.7790704237009,1,1,1,1,1,1,1
15,-0.688741442235202,1,1,1,1,1,0,0
16,-2.29809839116154,0,0,0,0,0,0,0
17,1.36789949816152,1,1,1,1,1,1,1
18,-1.77788180590208,0,0,0,0,0,0,0
19,-1.11485761487859,0,0,1,1,0,1,0
20,0.880422022748273,1,1,1,1,1,1,1
21,1.02955760158568,1,1,1,1,1,1,0
22,-0.48698499890978,1,1,1,0,0,1,0
23,0.726472486624337,1,1,1,1,0,0,1
24,0.472962719549931,1,1,1,0,1,1,1
25,-0.372095717398072,1,1,0,1,0,0,0
26,-1.02179640997665,1,0,0,0,1,1,0
27,-1.04470310404339,0,0,0,0,0,1,0
28,0.504301559444275,1,1,1,1,1,1,1
29,-0.399604964418391,1,1,1,1,0,0,0
30,0.152433941761733,1,1,0,1,0,0,1
31,-1.24971331776262,0,0,0,0,0,0,0
32,-1.01736620306865,0,0,0,0,1,0,0
33,0.8505764675233,1,1,1,0,1,0,1
34,1.39167966600518,1,1,0,1,0,1,1
35,-1.79875470037407,0,0,1,0,0,0,1
36,0.467589486762305,1,1,1,1,1,1,1
37,0.854753505113243,1,1,1,1,0,1,1
38,0.637761502306161,1,1,1,1,1,0,1
39,0.504402508699775,1,1,1,0,0,1,1
40,1.31438019682799,1,1,1,1,0,1,1
41,0.528490751955786,1,1,1,0,0,1,1
42,-0.0923582514712561,0,1,1,1,1,1,1
43,-0.342875176283268,1,1,1,0,0,0,0
44,1.29589421715715,1,1,1,1,1,1,0
45,-1.32277116694437,0,0,0,0,0,0,0
46,1.01312144161581,1,1,1,1,1,1,1
47,-1.15394868179503,1,0,0,0,0,0,1
48,-0.940198663133151,1,0,0,0,0,1,0
49,1.3514152826935,1,1,1,1,0,1,1
50,-0.292720977726344,0,0,1,1,1,0,0
51,1.74707016888127,1,1,1,0,1,1,1
52,0.0807656839566784,1,1,1,0,1,1,0
53,0.760024565838152,1,1,1,1,0,1,1
54,1.25078035393296,1,1,1,1,0,1,1
55,1.47013494946349,1,1,1,1,1,0,1
56,0.749314853208342,1,1,0,1,1,1,1
57,-0.397859700546359,1,1,0,1,1,1,1
58,1.30291270130507,1,1,1,1,1,1,1
59,-0.544723134771609,0,1,1,1,0,1,1
60,-0.596510817787127,1,0,0,0,1,0,1
61,-0.260002487954083,1,1,0,1,0,1,1
62,-1.08914288502249,1,0,0,0,0,0,1
63,-0.18222373185885,0,1,1,0,0,1,1
64,1.4658147239403,1,1,1,1,1,1,1
65,-0.211145138508924,1,1,1,1,0,1,1
66,-1.02082267067852,0,0,1,0,0,1,1
67,0.345019015179339,1,1,1,1,0,1,0
68,1.4224649581701,1,1,1,1,0,1,1
69,0.260522377086261,1,1,1,1,1,1,1
70,1.29196080201696,1,1,1,1,1,1,1
71,0.136659123250209,1,1,0,1,0,0,0
72,-1.67008146282884,0,0,0,0,0,0,1
73,-0.770993535165598,1,0,0,0,1,0,0
74,-0.574568530398244,1,1,1,1,1,1,0
75,-0.225059617473826,0,1,0,1,0,0,1
76,0.514716327836893,0,1,1,0,1,1,0
77,2.05016013925535,1,1,1,1,1,1,1
78,0.531294557288122,1,1,1,0,1,1,1
79,0.415056274457358,1,1,1,1,0,1,0
80,-0.455264182728445,1,1,1,1,1,0,1
81,-0.617703692555244,1,0,0,0,0,1,0
82,-1.41119862794693,1,0,1,0,0,1,0
83,2.42383052541857,1,1,1,1,1,1,1
84,-1.59135981072153,1,0,0,0,0,0,0
85,0.0110799376650053,1,1,1,1,0,1,1
86,-1.99538357746241,0,0,0,1,0,1,0
87,-0.419934673880012,1,1,0,0,0,0,1
88,-0.0141515971470214,1,1,1,1,0,1,0
89,-0.190348045260093,0,1,0,1,0,1,0
90,0.220464460217458,1,1,0,1,0,1,1
91,-0.345442506939522,0,0,1,1,1,1,1
92,-0.347357921084976,1,1,1,0,1,0,1
93,0.651350382252116,1,1,1,1,1,1,1
94,1.60341452632197,1,1,1,1,1,1,1
95,1.29139351768985,1,1,1,1,1,1,1
96,0.972554043863506,1,1,1,1,1,1,1
97,-0.81009006052823,0,1,1,0,0,0,1
98,0.268482147302636,1,1,1,1,0,1,0
99,0.615355330108548,0,1,1,1,1,1,1
100,-0.817004119984071,1,0,1,0,1,1,0
101,0.40431619203523,1,1,1,1,0,1,0
102,-0.193146422315907,1,1,0,1,0,0,1
103,-0.192944748289048,1,0,1,0,0,0,1
104,1.7389986757689,1,1,1,1,1,0,1
105,-1.04470725094762,0,1,0,0,0,1,0
106,0.739872315563312,1,1,1,1,1,0,1
107,-0.369550235023989,1,0,1,1,0,1,1
108,0.671723943114877,1,1,1,1,1,1,1
109,0.0719870138370569,1,1,0,1,1,1,0
110,-0.41288434995354,1,1,1,0,0,0,1
111,-0.155981014592136,1,0,1,0,0,0,0
112,1.49598352125441,1,1,1,1,1,1,1
113,1.0341757983938,1,1,1,1,0,1,0
114,-1.32771038643633,0,0,1,0,0,0,0
115,-0.0597030526152021,1,1,0,1,0,1,1
116,-0.631550577184053,1,0,0,0,0,1,1
117,-0.173448225516372,1,0,0,0,1,1,0
118,-1.05726977618266,0,1,1,0,1,0,0
119,-0.715202011857849,1,1,1,1,1,0,0
120,-0.094833270930355,0,1,0,0,1,0,1
121,-1.22556604880042,0,0,0,0,0,0,1
122,0.754350559757063,1,1,1,1,0,0,1
123,-1.21071831396625,1,0,1,0,0,1,1
124,0.361773356057659,1,1,1,1,1,1,1
125,0.28017516392854,1,1,1,1,0,0,0
126,0.827362983343836,1,1,1,1,0,1,1
127,1.30252872944372,1,1,0,1,1,1,1
128,1.2345974924612,1,1,1,1,1,1,1
129,-0.549024755880821,1,1,0,1,0,1,1
130,1.10861686668956,1,1,1,1,1,1,1
131,0.213436096972146,1,1,1,1,1,1,0
132,-0.333286829318054,1,1,1,0,0,0,0
133,0.33946485982581,0,1,1,1,0,1,1
134,1.91552280643644,1,1,1,1,1,1,1
135,0.222793604559077,0,1,1,1,0,0,1
136,-0.789291750164762,0,1,0,0,0,0,1
137,0.972413325416207,1,1,1,1,0,1,1
138,-0.131810315678277,1,1,1,0,1,1,0
139,-0.460482839819746,1,1,1,0,0,0,0
140,0.634120384374057,0,1,1,1,1,1,0
141,-1.20130462256725,1,0,0,0,0,0,0
142,-0.344706837579428,1,1,1,0,1,1,0
143,-1.37299146316337,0,0,1,0,0,0,0
144,0.0832148040751678,0,1,1,1,0,1,1
145,-0.481322423964243,1,1,1,0,0,0,1
146,-0.986387735262393,1,0,0,1,1,1,1
147,0.206851997990528,1,0,1,1,1,1,1
148,-2.32666457402495,0,0,0,0,0,0,0
149,-1.09068641898335,1,0,1,0,0,1,0
150,1.96684278023596,1,1,1,1,1,1,1
151,1.65715696390713,1,1,0,1,1,1,1
152,-0.743433064460013,1,1,0,1,0,1,0
153,0.029887672172006,1,1,1,1,1,1,0
154,-0.538094632303616,1,0,1,0,0,1,0
155,0.46651544930623,1,1,1,1,1,0,1
156,0.760601035966736,1,1,1,1,1,1,1
157,1.00202903518684,1,1,1,1,1,1,1
158,-0.98381799330261,1,1,1,0,0,0,0
159,-0.297894600810889,1,0,0,0,1,1,1
160,0.669134182169165,1,1,1,1,0,1,1
161,0.372718507543449,1,1,1,1,0,1,1
162,-1.58947116399402,1,0,0,0,0,0,0
163,0.137386282748444,1,1,1,0,0,1,1
164,1.61348244250136,1,1,1,1,1,1,1
165,-0.25431093475842,1,1,1,1,1,0,0
166,0.490974897749215,1,1,1,1,0,1,1
167,-1.13189382011502,0,0,0,0,0,1,0
168,1.17839948464892,0,1,1,1,1,0,1
169,0.920528659358878,1,1,1,1,0,1,1
170,0.220751355087181,1,1,1,1,1,1,1
171,-1.64056656060346,0,0,1,0,1,0,0
172,-0.743011971901107,0,1,0,1,0,1,1
173,0.414768402527424,1,1,1,1,1,1,1
174,-0.972206927532561,1,1,1,1,0,0,0
175,1.58882197017358,1,1,1,1,1,1,1
176,-0.00486188593609474,1,1,0,0,1,1,0
177,-1.81070183352427,0,0,0,0,0,0,0
178,-0.788796625384741,0,0,0,0,1,0,0
179,0.71641447586978,1,1,1,1,1,1,1
180,0.0351695439596332,1,0,1,1,1,0,0
181,-1.1475670004601,0,0,0,0,0,1,1
182,-0.722272215694789,1,0,1,0,0,1,0
183,-1.1427508298459,0,1,0,1,1,0,0
184,-1.87483624889742,0,0,0,0,0,0,0
185,-0.246815230609228,1,1,0,0,0,1,1
186,-0.101176208041995,1,0,1,0,1,1,1
187,-0.59002824764692,0,1,0,0,0,0,1
188,0.159027435111938,1,1,1,0,1,0,1
189,-2.25545129660877,0,0,0,0,0,0,0
190,-0.802621346822688,0,1,1,1,0,0,0
191,-0.0721666707108543,1,1,1,1,0,1,1
192,-0.220424691179012,1,1,1,1,0,1,0
193,0.574091065400677,1,1,0,1,0,1,1
194,-0.833269494531596,0,0,1,0,0,0,1
195,-0.287375358430772,1,1,1,1,0,0,0
196,-0.146149202897861,0,1,1,1,1,0,1
197,0.993953054346068,1,1,1,1,0,1,1
198,0.122338373562304,1,1,1,1,0,0,1
199,-0.48438426148418,1,1,1,0,0,1,0
200,0.530821782500278,0,1,1,1,1,1,0
201,-0.605700529484075,0,1,0,0,1,1,1
202,-0.309535871301113,1,1,1,0,0,0,0
203,-0.0552723778882149,1,1,1,1,0,1,0
204,-0.792959695775042,1,0,0,0,0,1,0
205,-0.00173342257229914,1,1,1,1,0,0,1
206,-1.01216587315902,1,0,0,0,0,0,0
207,-0.630841267444406,0,0,0,1,0,1,0
208,0.145534494683138,1,0,0,1,0,0,0
209,-0.0592991466867571,1,1,1,1,0,1,1
210,1.17789819768479,1,1,1,1,1,1,1
211,0.418018256234779,0,1,1,1,1,1,0
212,0.764732431986467,1,1,1,1,0,1,0
213,0.0120558475674005,1,1,0,1,1,0,0
214,1.38548594855819,1,1,1,1,1,1,0
215,-0.0969736195444922,1,1,0,1,1,1,1
216,0.201167281936975,1,1,1,1,1,0,1
217,-0.880533486003226,1,0,1,1,0,1,0
218,-0.511836937013784,1,1,1,1,0,0,1
219,-1.58277178471168,1,0,0,0,0,0,0
220,-0.716516729852593,1,0,1,0,0,1,0
221,0.721795576182885,1,1,1,1,0,1,1
222,-0.631191321649877,0,0,0,0,0,1,1
223,-0.270215718464145,1,0,1,1,0,1,1
224,1.13357437165605,1,1,1,1,1,1,1
225,-0.00722416214824607,1,1,1,1,1,0,0
226,-0.646131033977402,1,0,1,0,1,0,0
227,1.5746570754864,1,1,1,1,0,1,1
228,-1.16780202834511,0,0,0,0,0,0,0
229,1.36798518991746,1,1,1,1,0,1,1
230,0.729500502199924,1,1,1,1,1,1,1
231,2.25959779770297,1,1,1,1,1,1,1
232,1.21148096059392,1,1,1,1,1,0,1
233,0.0850502647854674,1,1,1,1,1,0,0
234,1.54814943981502,1,1,1,1,1,1,1
235,-0.835836805389892,0,0,0,0,0,0,0
236,-0.0590497465051012,0,1,1,1,0,1,1
237,-1.90101018067675,0,0,0,0,0,1,0
238,-0.0322959688457378,1,1,1,0,0,1,1
239,-1.11417549807812,1,0,0,0,1,1,0
240,0.190278645435333,1,1,1,1,1,0,1
241,-0.665534824691172,0,1,1,1,0,1,1
242,1.5711880751975,1,1,1,1,1,0,1
243,0.134018902456264,1,1,1,0,0,0,1
244,0.0184489184988779,1,0,1,0,0,1,1
245,-0.435261268398303,0,1,0,0,1,1,0
246,1.37950979559049,1,1,1,1,1,1,1
247,0.766604829009389,1,1,1,1,1,1,1
248,0.686375672309561,1,1,1,1,1,0,1
249,-0.538518389277217,1,0,0,0,0,1,0
250,-1.87414468606249,0,0,1,0,0,0,0
251,-0.275768315745081,0,1,1,1,0,0,0
252,1.19621503872087,1,1,1,1,1,1,1
253,0.0459073569893153,1,1,1,1,1,1,1
254,-0.611375045341961,0,1,1,0,1,0,0
255,-0.640445181891497,0,1,0,0,0,1,0
256,-1.95083855632891,0,0,0,0,0,0,0
257,-0.423168236311423,0,1,1,0,0,0,1
258,-1.63152132259514,0,0,0,0,0,0,0
259,-1.11152143752853,1,0,0,0,0,0,1
260,-1.35772767809311,0,0,1,0,0,0,0
261,-1.08131072821987,1,0,0,0,0,0,0
262,-0.99039689037431,1,0,0,0,0,0,0
263,0.465690751215333,1,1,1,1,1,1,1
264,1.27164001791096,1,1,1,1,1,1,1
265,1.47447037825977,1,1,1,1,1,1,1
266,0.350506214211282,1,1,1,1,0,0,1
267,0.124266312288953,1,1,1,0,1,1,0
268,-1.09742155317637,1,1,0,1,0,0,0
269,-1.91527675187796,0,0,0,0,0,0,1
270,-0.0429575226752985,1,1,1,0,0,0,1
271,-0.0945067041712575,0,1,1,0,1,1,0
272,-1.38678054706777,1,1,0,0,0,0,1
273,-1.38825734018971,0,0,0,0,0,0,0
274,0.404519871283073,1,1,1,1,0,1,1
275,-0.0273034363677008,1,1,1,1,1,1,1
276,0.494225310834313,1,1,1,0,0,1,1
277,2.05282201299894,1,1,1,1,1,1,1
278,-0.0945489073167755,0,0,0,0,0,0,1
279,0.18748315061573,1,1,1,0,1,1,1
280,1.01614971571959,1,1,1,1,1,1,1
281,1.23807704622219,1,1,1,1,1,0,1
282,-0.486940817452886,0,1,0,1,1,0,0
283,-0.840317510870206,1,1,0,0,0,1,0
284,-0.614584067709752,1,1,1,0,0,1,1
285,-0.323471836007117,1,1,1,1,1,1,0
286,1.21004951983325,1,1,1,1,1,1,1
287,-0.605657581110734,1,1,1,1,1,0,1
288,1.46583475574195,1,1,1,1,1,0,0
289,0.429234100233075,1,0,0,1,1,1,1
290,0.746571645627124,1,1,1,1,0,1,1
291,-0.766552475845849,0,0,0,0,1,1,0
292,0.0612678658759919,0,1,0,0,1,0,0
293,0.606782280384369,1,1,1,0,1,1,0
294,-0.194953117420711,1,1,1,1,0,0,1
295,-0.672444580494014,1,1,1,1,0,1,1
296,0.327841347638035,1,1,1,1,0,0,1
297,0.427346466951738,0,1,1,1,0,1,0
298,0.378455821826107,1,1,1,0,1,0,1
299,-0.383847563624452,0,1,1,0,1,1,0
300,-0.939441966917419,1,0,1,1,0,0,1
301,-0.381218619768962,1,0,0,1,0,1,0
302,-0.358561076129137,0,1,0,0,1,1,0
303,0.224914878583377,1,1,1,1,1,1,1
304,0.136912752833455,1,1,1,0,0,0,1
305,1.90561706294403,1,1,0,1,1,1,1
306,0.29227748599584,1,0,1,1,0,1,1
307,0.478491344594967,1,1,1,1,1,1,0
308,-1.74838461443021,0,0,0,0,0,0,0
309,-0.217380808985684,0,1,1,1,0,0,1
310,-0.905132964080732,1,1,1,0,1,0,0
311,-0.0978405841326222,1,1,0,0,0,1,1
312,1.04316239178574,1,1,1,1,0,0,1
313,1.29204250408486,1,1,1,1,0,0,1
314,0.262746198130859,1,1,1,0,0,1,1
315,-0.0462453841895184,1,0,0,1,1,0,1
