"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,-0.837901505218683,0,1,1,1,1,0,1
2,-0.58570965700083,1,0,0,1,1,1,0
3,-0.319653442724762,1,1,1,0,0,1,1
4,1.65412759078631,1,1,1,1,1,1,1
5,0.578389179088463,0,1,1,1,1,1,0
6,-1.75140357227906,0,0,0,1,0,1,0
7,1.47992444275581,1,1,1,1,1,1,1
8,0.728439795541516,1,1,1,1,0,1,1
9,-0.451451444837903,1,0,1,1,0,0,1
10,-0.363053041425678,1,1,1,0,0,0,1
11,0.966317354304643,1,1,1,1,1,1,1
12,0.860328594376342,1,1,1,1,0,0,1
13,-0.583180462627304,1,0,1,1,0,1,0
14,-0.834372815992744,1,0,1,1,0,1,0
15,-1.15201230889542,0,0,0,0,0,0,1
16,0.830589570932629,1,1,1,1,1,1,1
17,0.537143765571946,1,1,1,1,1,1,1
18,0.830367580427314,1,1,1,1,0,1,1
19,-1.06880611210374,0,0,0,0,0,0,0
20,0.416614014242325,1,1,1,1,0,1,1
21,-1.44668853880835,0,0,0,0,1,0,1
22,-0.236195742349506,1,1,0,1,0,0,0
23,-0.861742880850978,0,1,1,0,1,1,1
24,0.401412531883366,1,1,1,1,1,0,1
25,-0.376980728688539,0,1,1,0,1,0,1
26,-0.864761317324652,0,0,1,0,1,0,1
27,-0.158289816362781,1,0,1,1,0,0,1
28,0.0208824836978982,1,1,1,0,1,0,1
29,-1.58441187073074,0,0,0,0,1,0,0
30,-1.22280273477953,0,0,0,0,0,0,0
31,-0.300392754017656,0,1,1,0,0,0,1
32,-0.848030204684068,1,0,0,0,0,0,0
33,-0.368344764782475,1,0,1,1,1,1,0
34,0.162363971763617,1,1,1,0,1,1,1
35,-0.343693018169079,1,1,1,1,1,1,0
36,0.248286500958929,1,1,1,1,0,1,1
37,0.234484809760003,1,1,1,1,0,1,1
38,0.0355159496570576,1,1,0,1,0,1,1
39,0.142316694610854,1,1,0,1,0,0,1
40,0.16974099753334,1,1,1,1,1,0,1
41,-1.11732055734712,1,0,0,0,0,1,0
42,0.169734664440025,1,1,1,0,0,0,0
43,0.319002430818788,1,1,1,1,0,1,1
44,-0.474214231479513,0,0,1,1,0,0,0
45,-0.469482104834209,0,0,1,0,0,1,1
46,-0.250173415728442,1,1,1,1,0,1,0
47,-0.903571160036206,1,0,0,0,0,0,0
48,1.10173817757978,1,1,1,1,1,1,1
49,0.521972677086929,1,1,1,1,0,0,0
50,0.286596891555526,1,1,1,1,0,1,1
51,0.0284014401926764,1,1,0,1,0,1,1
52,1.24049774338172,1,1,1,1,0,0,1
53,0.0754392688392041,1,1,1,0,1,0,1
54,0.215473145111492,0,1,1,1,1,1,1
55,-2.155075917124,0,0,0,0,0,0,0
56,-0.156447760204982,1,1,1,0,0,1,0
57,-0.575711240120639,1,0,1,0,0,1,1
58,1.01447648194695,1,1,1,1,0,1,1
59,0.83794652878803,1,1,1,1,1,1,1
60,0.228698977117001,0,1,0,1,1,1,1
61,0.539770599237523,1,1,1,1,0,1,1
62,-1.13896568084734,0,0,1,0,0,0,1
63,0.888731494081359,1,1,1,1,1,0,1
64,0.738657995787708,1,1,1,1,1,0,1
65,-0.457267248283564,1,1,1,0,0,1,1
66,0.616074161327613,1,1,1,1,0,0,1
67,0.635561243638627,1,1,1,1,0,1,1
68,1.34200843434156,1,1,0,1,1,0,1
69,-1.0004504158109,1,1,0,0,0,1,0
70,0.172916783927107,1,1,1,0,0,1,1
71,0.616418489022094,1,0,0,1,1,1,0
72,1.00039589897641,1,1,1,1,0,1,1
73,-0.173101281956309,0,1,1,1,1,1,0
74,-0.449028528684022,0,0,0,1,1,1,0
75,2.18911493409997,1,1,1,1,1,1,1
76,-0.604484192185331,1,0,1,1,0,0,1
77,0.252830414048032,1,1,1,1,0,1,1
78,-1.21770952092607,1,0,0,0,0,0,0
79,1.18597031290532,1,1,1,1,1,1,1
80,0.610488911723629,1,1,1,1,1,1,1
81,-0.837490082430169,1,0,0,1,0,1,1
82,0.532810779185928,1,1,1,1,1,1,1
83,-0.981010324406141,0,1,0,1,1,0,0
84,1.38219296850164,1,1,1,1,1,1,1
85,-0.202369604967564,1,0,1,1,0,1,1
86,0.252953959438685,0,1,0,1,0,0,0
87,-1.37593565006506,0,0,0,0,1,0,0
88,-1.71757626726585,1,0,0,0,0,0,0
89,0.647275732268526,1,1,1,1,1,0,1
90,-0.819999875150561,1,0,1,0,0,1,0
91,-1.57765692970905,0,0,0,0,0,0,0
92,-1.72827154565347,0,0,0,0,0,0,0
93,-1.82261125465114,0,0,0,0,0,0,0
94,-0.906851552937776,0,0,0,0,0,1,0
95,0.223804127922302,1,1,1,1,1,1,0
96,1.87795357590817,1,1,1,1,1,1,1
97,0.0470961532313325,0,1,1,1,0,1,1
98,0.104857356547614,1,1,1,1,0,0,1
99,0.401572299534536,1,1,1,1,1,0,0
100,-1.92162927527463,0,1,0,0,0,0,0
101,1.79164499991856,1,1,1,1,1,1,1
102,0.789904692837529,1,1,1,1,0,1,1
103,-0.885667082276963,1,0,1,0,0,1,1
104,0.157709859407622,1,1,1,1,0,1,1
105,-0.00114909995555728,1,1,1,1,1,0,1
106,1.16090141399419,1,1,1,1,1,1,1
107,-0.88224475280863,0,1,0,1,1,0,1
108,0.701515631753337,1,1,1,1,0,0,1
109,1.13476428521311,1,1,1,1,1,1,1
110,-0.431393349458779,0,0,1,0,1,0,1
111,0.820112436541385,1,1,1,1,0,1,1
112,1.15528590218486,1,1,1,1,1,1,1
113,0.482819628888887,1,1,1,1,0,0,0
114,2.58020067789331,1,1,1,1,1,1,1
115,-0.212738660479825,0,0,1,0,0,0,1
116,1.92419031871748,1,1,1,1,1,1,1
117,0.31874829256224,1,1,1,1,1,1,1
118,0.278209089564146,1,1,1,0,0,1,1
119,1.23521175116616,1,1,1,1,1,1,1
120,0.464244275506396,0,1,1,1,1,1,1
121,-1.07832573649997,1,1,0,0,0,0,0
122,0.805882172243521,1,1,1,1,0,1,1
123,0.65209058434938,1,1,1,1,0,0,1
124,-2.08025602874679,0,0,0,0,1,0,1
125,0.138857142774695,1,1,1,0,0,1,1
126,0.0424245177385667,1,1,1,0,1,0,0
127,0.989050844052608,1,1,1,1,1,0,1
128,0.2908779641949,1,1,1,1,1,1,1
129,0.618855357850472,1,0,1,1,0,1,1
130,-0.790298432055795,1,1,1,1,0,1,1
131,-0.302091454114039,1,1,1,0,1,0,1
132,0.243490490050349,1,0,1,0,0,0,1
133,-0.117801614183901,1,1,1,1,0,0,1
134,0.6188851927893,1,1,1,1,1,0,0
135,0.182120774178251,1,1,1,1,1,1,0
136,-1.01571803068194,0,0,1,0,1,0,0
137,0.580225854817934,1,1,1,1,1,1,0
138,1.50054160956397,1,1,1,1,1,1,1
139,-0.534513311821503,1,1,1,1,0,0,1
140,0.477631377186222,1,1,1,1,0,1,1
141,0.37918441749835,1,0,1,1,1,1,1
142,0.157106857954947,0,0,1,1,0,1,1
143,-0.57030709021439,0,0,1,0,1,1,1
144,0.752665268961443,1,1,1,0,0,1,1
145,-1.71160667216342,1,0,0,0,0,0,0
146,-0.263743811675447,0,1,1,0,1,0,1
147,0.554253203853421,1,1,1,1,1,1,1
148,-0.878897157871177,1,0,1,0,1,0,0
149,-0.992583908122951,1,0,1,0,0,1,0
150,0.790688700701441,1,1,1,1,1,1,1
151,-0.682097329496827,0,0,1,0,0,0,0
152,0.57784207074886,1,1,1,0,1,1,1
153,-0.149185890020592,1,1,1,1,1,1,0
154,0.902439868211656,1,1,1,1,1,1,1
155,-1.10487070330172,0,0,0,0,0,1,0
156,0.0661277866970737,1,1,1,0,0,1,1
157,0.881942198376691,0,1,1,1,1,1,1
158,0.288332983823807,1,1,1,0,0,1,0
159,-0.20077632810376,1,1,0,1,1,1,1
160,0.542624176937486,1,1,1,1,1,1,1
161,-0.218514002810087,1,0,1,0,1,1,0
162,1.25813972127989,1,1,1,1,1,1,1
163,1.64467901150201,1,1,1,1,1,1,1
164,1.22793654689998,1,1,1,1,1,1,0
165,-0.226934794792573,1,0,0,1,1,1,0
166,0.947433396257782,1,1,1,1,1,0,1
167,0.551420284977605,1,1,1,1,0,0,1
168,1.93715325846324,1,1,1,1,1,1,1
169,-2.73619906918028,0,0,0,0,0,0,0
170,0.819305534417596,1,1,1,1,1,1,0
171,0.841700631514225,1,1,0,1,1,1,1
172,-0.539261287054139,1,1,1,0,1,1,0
173,-0.191969878364435,1,0,1,1,1,0,1
174,0.418716320628187,1,1,1,1,1,0,1
175,-0.231010966625426,0,1,1,1,0,0,0
176,-0.291384354649311,1,1,1,1,0,1,1
177,-0.654829833211281,1,1,0,0,0,0,0
178,0.717842581654345,1,1,1,1,1,0,1
179,0.822877367850877,1,1,1,1,0,0,1
180,-1.7218552900706,1,0,0,0,0,0,0
181,1.36282548876014,1,1,1,1,1,1,1
182,0.266638224432053,1,1,1,1,0,0,1
183,0.891868491039711,1,1,1,1,1,0,1
184,0.0155363229774499,0,1,1,1,1,0,1
185,-0.0388438449506989,0,1,1,1,0,0,1
186,-0.471893810400455,1,1,1,0,0,0,1
187,-0.53326237808414,1,1,0,0,0,0,0
188,-0.56076143974526,1,0,1,0,0,1,1
189,-0.278022516333515,1,0,1,1,0,1,0
190,0.23606292526121,1,1,1,1,1,0,0
191,-1.4162278435898,0,0,0,0,0,0,0
192,-1.299930316974,0,1,0,0,1,0,1
193,-0.498029211495183,0,1,1,0,1,0,0
194,-0.0391735468303485,1,1,0,1,1,0,0
195,0.360233172700732,1,1,1,1,0,1,1
196,-0.197945503011375,0,1,1,1,0,1,0
197,-0.450516765720044,1,1,1,1,0,0,0
198,-0.399113107238214,1,0,1,1,0,0,1
199,1.92783861644742,1,1,1,1,1,1,0
200,0.0563389088816316,1,1,0,1,0,1,1
201,0.271531676626382,1,1,1,1,1,1,1
202,-0.945469439981198,1,1,0,1,0,0,0
203,-0.688225249517303,1,1,0,0,0,1,1
204,-0.711187294321419,1,1,0,0,0,0,1
205,1.60690667968759,1,1,1,1,0,1,1
206,-0.277229567293201,1,1,0,1,1,0,1
207,-1.01866639522884,0,0,0,0,0,0,0
208,1.02336626967178,1,1,1,1,1,1,1
209,-0.611027513652712,1,1,0,0,0,0,1
210,-1.31051603956694,0,0,1,0,0,0,0
211,0.37659147836379,1,1,1,1,1,1,1
212,0.494392538376457,1,1,0,1,0,1,1
213,-0.445244532569486,1,1,0,0,1,0,0
214,1.01415417520244,1,1,1,1,1,1,1
215,-2.30529532707351,0,0,0,0,0,0,0
216,-0.885428148425812,1,1,1,0,0,1,0
217,-0.45888947420345,1,1,1,0,0,0,1
218,-0.0731880903349923,1,1,1,1,1,1,0
219,-0.329749817672474,1,1,1,0,0,1,1
220,-0.0549441533295301,0,1,0,0,1,1,1
221,0.0661277866970737,1,1,1,0,0,1,1
222,-0.028598260127304,1,1,1,0,1,1,1
223,0.882725681288456,1,1,1,1,1,1,1
224,-2.35133006628037,0,0,0,0,0,0,0
225,0.142147451855379,1,1,0,1,0,1,1
226,1.12975042230015,1,1,0,1,1,1,1
227,-0.114455209367267,1,1,1,0,0,0,1
228,-0.506044455303919,1,1,1,0,0,1,1
229,-0.402716464355004,0,1,1,1,0,1,1
230,0.707945646514983,1,1,1,1,1,1,0
231,0.128508109711944,1,1,0,1,0,1,1
232,-0.0313654563882901,0,1,1,1,0,0,1
233,-0.594144942240925,1,0,1,0,1,0,1
234,0.787795963535474,1,1,0,1,1,0,1
235,-0.0963474176153349,0,1,1,0,0,1,1
236,0.294019016590021,1,1,0,1,0,1,0
237,0.237714493301528,1,1,1,1,0,0,0
238,0.476666972863294,0,1,1,1,0,1,1
239,-0.284006339967717,1,1,1,0,1,0,0
240,0.658392496779379,1,1,0,0,1,1,1
241,0.263778259839903,1,1,1,1,1,1,1
242,1.2943432291903,1,1,1,1,1,1,1
243,-0.7653997634545,1,0,1,0,0,0,0
244,-0.360630699769755,0,1,0,1,0,1,0
245,0.154413039752014,0,1,0,1,1,1,1
246,1.05142682354953,1,1,0,1,1,1,1
247,0.547615391141572,0,1,1,1,1,1,1
248,-0.0630525766246883,1,1,0,1,1,1,1
249,0.278776327121622,1,1,0,1,1,1,1
250,2.14476148087669,1,1,1,1,1,1,1
251,0.00337414467123517,0,1,1,1,0,1,0
252,0.816107999116074,1,1,1,1,1,0,1
253,-0.444001211778311,1,1,0,1,0,1,1
