"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,1.07335224224278,1,1,1,1,0,1,1
2,1.47219782730517,1,1,1,1,1,1,1
3,1.92094087689122,1,1,1,1,1,1,1
4,-0.649136096889021,0,1,0,0,0,0,0
5,0.0951134513045301,1,1,1,1,0,1,1
6,-0.901099980759592,0,1,0,1,1,1,0
7,-0.828429737488995,1,1,1,0,0,0,1
8,0.699089001176013,1,1,1,1,0,0,1
9,-0.8538695763128,0,1,1,0,0,0,1
10,1.52002075410861,1,1,1,1,1,1,1
11,-0.933134363662904,0,1,0,0,0,0,0
12,0.601661632805259,1,1,1,1,0,1,1
13,-0.745543092010379,0,0,0,1,0,0,0
14,1.32096113325116,1,1,1,1,0,1,1
15,0.0990417494837998,1,1,1,1,0,0,1
16,0.470814690484343,1,1,1,0,1,1,0
17,-0.901487749882498,0,0,0,0,1,0,0
18,0.568015346526975,1,1,1,1,0,1,1
19,0.199328675031858,1,1,1,1,1,1,1
20,-0.463043118351889,1,0,1,0,1,0,1
21,-0.155543731230501,1,1,1,0,1,0,0
22,1.71319038232198,1,1,1,1,1,1,1
23,-0.460167518141559,1,0,1,1,0,1,0
24,-0.129465279891406,0,1,0,1,0,0,0
25,-1.814040347197,1,0,0,0,1,0,0
26,-0.443163003908894,1,1,0,1,0,1,1
27,-0.694777035098606,1,1,0,0,1,0,0
28,0.719568594376068,1,1,1,0,1,1,1
29,-1.72700006700214,0,1,0,0,0,0,0
30,0.0920322370672144,1,0,0,1,0,1,1
31,0.119475105894521,0,1,0,1,1,1,1
32,0.335860164916964,1,1,1,1,0,0,1
33,-1.20076546871793,0,0,0,0,1,0,0
34,-1.34136963353726,0,1,1,0,0,0,1
35,0.964231658144808,1,1,1,1,0,0,1
36,2.22458871381158,1,1,0,1,1,1,1
37,0.961431322647899,1,1,1,1,1,1,1
38,1.04518886732514,1,1,1,1,1,1,1
39,0.0200603288866184,1,1,1,0,1,1,1
40,0.079943126767456,1,1,1,0,0,0,1
41,-0.885166446178027,0,0,1,1,1,1,0
42,0.979276418499601,1,1,1,1,1,1,1
43,-0.154991071880032,1,1,1,0,1,1,0
44,-0.612612974223028,0,0,1,1,0,0,1
45,0.703501877194877,1,1,1,1,1,1,1
46,1.14790916696087,1,1,1,1,1,1,1
47,-1.11812582951019,1,1,1,0,0,0,0
48,-1.29121962351325,0,0,0,0,1,0,0
49,0.371986014669855,1,1,1,1,1,1,0
50,1.20062696332538,1,1,1,1,0,1,1
51,1.45066463849461,1,1,1,1,1,1,1
52,-1.09341299849413,1,0,0,0,0,1,1
53,0.501957670192225,1,1,0,0,1,1,1
54,-0.339578392341692,1,1,0,0,0,0,1
55,-0.00652769674209321,1,0,1,1,0,0,0
56,0.232966122113016,1,1,1,1,1,0,1
57,-1.5399448056795,1,0,0,0,0,0,0
58,0.863045791074517,1,1,1,1,1,1,1
59,-0.904262734833625,1,0,1,0,1,0,0
60,1.46415673822532,1,1,1,1,1,1,1
61,1.82456082724183,1,1,1,1,1,1,1
62,-0.546196933351951,1,1,1,1,1,0,0
63,0.977661871537715,1,1,1,1,0,1,1
64,-0.0901781228412316,1,1,1,1,0,1,1
65,0.342353082402929,1,1,1,1,0,1,1
66,0.251444355024494,1,1,1,1,0,1,1
67,-0.77060754909148,0,1,0,1,0,1,0
68,0.511498666269632,1,1,1,1,1,1,1
69,-0.404433117060399,1,1,1,0,1,0,0
70,0.230582001835322,1,1,1,1,1,1,1
71,-2.03223068377392,0,0,0,0,0,0,1
72,-1.69552947111782,1,0,0,0,0,0,0
73,-0.682892311487886,1,0,1,1,0,1,0
74,0.519913606363615,1,1,1,1,1,1,1
75,-0.361858656099417,1,1,1,1,0,1,1
