"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,-0.439989965308898,1,1,0,1,0,1,1
2,-1.15811545714168,0,0,0,0,1,1,0
3,-0.119994861037451,0,1,0,0,0,0,1
4,0.78934209404012,1,1,1,1,1,0,0
5,-0.786064830776687,1,1,1,0,1,0,0
6,0.380719280827244,1,1,1,1,1,1,1
7,0.350400994539323,1,1,1,0,0,0,1
8,-0.732702542665895,0,1,1,0,1,0,0
9,-1.23312995920524,1,0,0,0,0,0,0
10,-1.58821757894336,0,0,0,0,1,0,0
11,1.00620389462496,1,1,1,1,1,1,1
12,1.13287648651963,1,1,1,1,1,1,0
13,-2.01053717460948,0,0,0,0,0,0,0
14,-0.671557761109091,0,0,1,0,0,0,0
15,-0.736561458025501,0,0,1,0,0,0,1
16,-1.01780675702145,1,0,1,1,0,0,0
17,0.522848277183879,1,1,1,1,1,1,1
18,0.601503536060782,1,1,1,1,1,1,1
19,0.699929641308151,1,1,1,1,0,1,0
20,0.340429078591158,1,1,1,1,0,0,1
21,-0.727046558613676,1,0,0,0,0,1,0
22,1.13342281389399,1,1,1,1,1,1,1
23,-0.455221779458814,1,1,1,0,0,0,1
24,-0.29433986102859,1,1,1,1,0,0,1
25,-1.45011969078798,0,0,1,0,0,0,0
26,0.546853081538161,1,1,1,0,0,1,0
27,-1.52742856709579,1,0,0,0,0,0,0
28,-0.415073901420745,0,0,0,0,0,0,1
29,1.19570477715314,1,1,1,1,1,1,1
30,-2.04820689524691,1,0,0,0,1,0,0
31,-1.47053194202799,0,0,0,1,0,0,0
32,0.378368903516649,1,1,1,1,1,1,1
33,-0.347254358539455,1,1,0,1,1,1,1
34,-0.874055444044082,1,1,1,0,0,1,1
35,-0.316297088198054,1,0,1,0,0,1,0
36,-0.0623828168918198,1,0,0,0,1,0,1
37,-1.77820402157144,0,0,0,0,0,0,0
38,0.832799818970741,1,1,1,1,0,1,1
39,-0.0410023168078666,1,1,1,1,0,0,1
40,1.18274112259298,1,1,1,1,1,1,1
41,-0.0832776112495245,1,1,1,0,0,1,1
42,0.640104479403425,0,1,1,1,1,1,1
43,0.660009766541871,1,1,0,1,1,1,1
44,-1.55630275058827,1,0,1,0,0,0,0
45,-0.821641279995485,0,0,1,0,1,0,1
46,0.713138719165999,1,1,1,1,0,1,0
47,0.129472224775122,1,1,1,1,0,1,1
48,1.7770022082998,1,1,1,1,0,1,1
49,-0.145123394161596,1,1,0,1,0,1,1
50,0.494150980545145,1,1,1,1,0,1,1
51,-1.50544184087528,0,0,0,0,1,0,0
52,1.52835967213911,1,1,1,1,0,1,1
53,-1.33432736513607,0,0,0,0,0,1,0
54,0.327783005582709,1,1,1,1,0,1,1
55,-2.1072847912112,0,0,0,0,0,0,0
56,0.581058401868119,1,1,1,1,1,0,1
57,-1.38638153162176,0,0,0,0,0,0,1
58,-0.72270885225687,0,0,1,0,0,1,1
59,0.86336327275064,1,1,1,1,1,0,1
60,0.136581894982486,1,1,0,0,1,1,0
61,0.0577462541921494,1,0,1,1,0,1,1
62,1.03767340660985,1,1,1,1,1,0,1
63,1.45059720675012,1,1,1,1,1,0,1
64,-1.03053365878996,0,0,0,0,1,1,1
65,0.182552450611672,1,0,1,0,0,1,0
66,0.10600848105752,0,1,1,1,1,1,1
67,-1.36360317171056,1,0,0,0,0,1,1
68,0.857956194663633,1,1,1,1,1,1,1
69,-0.211388101222854,1,1,1,0,1,1,1
70,0.415158295765165,1,1,1,1,1,1,1
71,0.751447589489027,1,1,1,0,1,1,1
72,0.201222915873726,1,1,1,1,0,1,1
73,-1.52789888753367,0,0,0,0,0,0,0
74,-0.15025042935257,1,1,0,0,0,0,1
75,0.256267285393495,1,1,1,1,1,1,0
76,2.97180593761281,1,1,1,1,1,1,1
77,0.152826671883225,1,1,0,1,0,0,1
78,-0.763919308656438,1,0,1,0,1,0,1
79,-0.256485539330216,1,1,1,0,1,1,0
