"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,1.14554445404019,1,1,1,1,0,0,1
2,-0.974104750847551,0,0,0,0,0,0,1
3,0.518406391247055,1,1,1,1,0,1,1
4,1.29954647335664,1,1,1,1,1,1,1
5,-0.822807999136311,0,0,0,0,0,0,0
6,-0.3992551795899,1,1,1,1,0,0,1
7,0.157934867727471,0,1,1,0,0,1,1
8,1.35023751284988,1,1,1,1,1,1,1
9,-0.170496242506156,1,1,1,1,1,1,0
10,-0.4978788519949,1,1,0,1,0,1,0
11,-0.315564403934833,1,1,1,0,0,0,0
12,0.0650178426751583,1,1,1,1,0,1,0
13,1.67681118443998,1,1,1,1,1,1,1
14,0.638646017357189,1,0,1,1,1,0,1
15,0.521156843985323,1,1,1,1,0,1,1
16,-0.480372762829161,1,1,0,1,0,1,1
17,1.60882976775965,1,1,1,1,0,1,1
18,-0.783730794766131,1,1,0,1,0,0,1
19,0.421369259227972,1,1,1,1,0,1,1
20,-0.558874390547949,0,1,1,0,0,1,0
21,-0.301961301180454,0,0,1,0,0,1,1
22,-0.588832961283509,0,1,1,0,0,1,1
23,-0.117336128060163,1,0,1,1,0,1,1
24,0.317509006225595,1,1,1,1,0,1,1
25,-0.627076789898907,1,0,0,0,0,1,0
26,0.919824061678843,1,1,1,1,1,1,1
27,1.82076877570351,1,1,1,1,0,1,1
28,1.11566446750639,1,1,1,1,0,1,1
29,-0.43371093616694,1,1,1,0,1,1,0
30,-0.558088780494122,1,0,0,1,1,0,0
31,1.21842009594097,1,1,1,1,1,1,1
32,0.243016331338229,1,1,1,0,0,1,1
33,-0.878428380213045,0,0,1,1,0,1,0
34,-0.959391864990073,0,1,0,0,1,0,0
35,-0.487512441467644,1,0,1,1,1,0,1
36,-0.0795626652221947,1,1,1,0,0,1,1
37,-1.2770823566816,0,0,0,1,1,0,0
38,1.36001591804232,1,1,1,1,0,1,1
39,-0.283270000813402,1,1,1,1,0,1,0
40,-1.42568458798687,0,0,0,0,0,0,0
41,-0.371040759452759,1,0,0,0,0,0,1
42,-1.10083860637063,1,0,0,0,0,0,0
43,0.315396326123941,1,1,1,1,1,1,1
44,-0.80619751238597,1,0,0,1,0,0,1
45,-1.34791833778228,0,0,1,0,0,0,0
46,-1.14940951006928,1,0,1,0,0,0,0
47,0.500514026821035,1,1,1,1,1,1,1
48,0.546051171098562,1,1,1,1,1,1,1
49,-0.264213045254993,0,0,0,1,0,1,1
50,-2.44721462086793,0,0,0,0,0,0,0
51,-0.551472158223801,1,0,1,0,1,1,1
52,-0.289034769718432,1,1,1,0,0,1,0
53,-1.44046773993278,1,0,0,0,0,0,0
54,-0.532592730362578,1,1,1,1,0,1,0
55,-0.536368117130829,1,1,1,1,0,0,0
56,0.17056952530437,0,1,1,1,1,1,1
57,1.95656269237891,1,1,1,1,1,1,1
58,-0.661114558384374,1,0,0,0,1,0,0
59,0.20470952674425,1,1,1,1,0,1,1
60,-0.337387956366222,0,0,1,0,0,1,1
61,0.00285986865782274,1,1,1,1,1,1,1
62,1.55313321451735,1,1,1,1,1,1,1
63,0.989541554812802,1,1,1,1,1,1,1
64,-0.918901649986684,0,0,1,0,0,0,0
65,0.800417324411864,1,1,1,1,1,1,1
66,-0.534180237766227,0,1,1,0,0,1,0
67,0.373698099979817,1,1,0,1,0,1,0
68,-1.57786969091604,0,0,1,0,0,0,0
69,0.371808656737985,1,1,1,1,1,1,0
70,-0.988618532513897,0,1,0,1,0,1,0
71,0.922495240589493,1,1,1,1,0,0,1
72,-1.7094349386754,0,0,0,0,0,0,0
73,-0.882027112876347,0,0,0,0,1,0,0
74,1.11620031294699,1,1,1,1,1,1,1
75,0.548276039437413,1,1,0,1,0,1,0
76,0.148760723101321,0,1,0,1,1,0,1
77,0.663785858242256,1,1,1,1,1,1,1
78,0.451104344987539,1,1,1,1,0,0,1
79,0.560654968299827,1,1,1,1,0,1,1
80,-0.794509947229813,1,1,0,0,0,0,1
81,1.86952645277407,1,1,1,1,1,1,1
82,-1.22777290371218,0,0,0,0,0,0,0
83,-0.354043899670479,1,1,1,1,0,0,1
84,0.902399565427258,1,1,1,1,0,1,0
85,1.10149488721201,1,1,1,1,1,1,1
86,-0.24078247802506,1,1,1,1,0,1,1
87,-0.611147480756769,1,1,0,0,0,0,0
88,-1.27585306613083,0,0,1,0,1,0,1
89,-0.290981879530312,1,1,1,1,0,1,1
90,0.407645604773559,1,0,1,1,1,1,1
91,-0.544965331076438,1,0,1,0,1,1,1
92,-0.0156103414432534,0,1,1,0,1,0,1
93,-0.229320115168301,1,1,1,0,0,1,0
94,0.748048055941318,1,1,1,0,1,1,1
95,-1.37014525291957,0,1,0,1,0,0,0
96,0.50330906879281,1,1,0,1,1,1,1
97,0.44389893474605,1,1,0,1,1,1,1
98,0.360182027843563,1,1,1,1,0,1,0
99,0.276598012795096,1,1,1,1,0,1,1
100,-0.489521938112596,1,1,0,1,0,0,1
101,0.443898008919125,1,1,1,1,1,1,1
102,1.65337089866187,1,1,1,1,1,1,1
103,1.17997213349551,1,1,1,1,1,0,0
104,1.47980809821807,1,1,1,1,1,0,1
105,1.81997492412151,1,1,1,1,1,1,1
106,-0.0837467439418804,0,1,0,0,1,0,1
107,2.35066124736064,1,1,1,1,1,1,1
108,-0.266442242315523,1,1,0,0,0,0,0
109,0.784046233561734,1,1,1,1,1,0,1
110,-0.482119734017708,0,0,0,1,1,1,0
