"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7"
1,-1.00097616466371,0,0,1,0,0,0,0
2,-0.447851981922273,0,1,1,1,0,0,0
3,0.0659144496173532,1,1,1,1,0,0,0
4,0.0134534175001406,1,1,0,0,1,1,0
5,1.81957949788833,1,1,1,1,0,1,1
6,-1.37060910377807,0,0,1,0,0,1,1
7,0.48843505546144,1,1,1,1,1,1,1
8,-0.593810365367605,1,0,0,0,1,0,1
9,-1.41957316038792,0,0,0,0,0,0,1
10,0.780125597710889,1,1,1,1,1,1,1
11,-1.04615639511787,1,1,1,0,0,0,1
12,-0.0934670567156901,1,1,1,0,1,1,1
13,-0.459193427046688,1,1,1,1,0,1,0
14,-0.625477809434599,1,0,1,0,0,0,0
15,-0.322381941545489,0,1,0,1,0,0,1
16,0.192098581692175,1,1,1,0,0,1,1
17,-0.611066589684261,0,0,0,0,0,1,1
18,1.44732906006912,1,1,1,1,1,1,1
19,0.232040224793718,1,1,1,1,0,0,1
20,0.430317160448614,1,0,1,1,0,1,1
21,1.54581715580273,1,1,1,1,1,1,1
22,-0.229574241198898,1,0,1,1,0,0,1
23,0.283818200701369,0,1,1,1,1,0,1
24,0.580133558929322,1,1,1,1,0,1,1
25,0.722997002080223,1,1,1,1,1,1,1
26,-2.39471041426753,0,0,1,0,0,1,1
27,0.451265398577436,1,1,1,1,1,1,1
28,-1.42558863575132,1,0,1,0,0,0,0
29,-0.704813091599553,0,0,1,0,0,0,0
30,-0.724260008907587,0,1,0,0,0,0,0
31,0.272130723810896,1,1,1,0,1,1,1
32,-1.57713568353602,0,0,0,0,0,0,0
33,1.58632692002008,1,1,1,1,1,1,1
34,1.27579586437337,0,1,1,1,0,1,1
35,-1.53799090098808,0,0,1,0,0,0,0
36,-1.92777744855679,0,0,0,0,0,0,0
37,-0.800617186330435,0,0,0,0,0,1,0
38,-1.46084536351601,0,0,0,0,0,1,0
39,-1.66309078130925,0,0,0,0,0,0,0
40,0.218482481025827,1,1,1,1,1,0,0
41,0.907020863646132,1,1,1,1,1,1,1
42,1.16083455598994,1,1,1,1,1,1,1
43,-0.64210666153308,0,1,1,0,1,1,0
44,-0.635732100312178,1,1,0,0,1,1,0
45,0.0283038097109508,1,1,1,0,1,0,0
46,1.84262196799252,1,1,1,1,1,1,1
47,-0.0447167614856822,0,1,1,1,1,1,1
48,-1.42558118087958,0,0,0,0,1,0,0
49,-1.38885768801676,0,0,0,0,0,0,0
50,1.01865483541835,1,1,1,1,1,1,1
