"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,1.22967319861509,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
2,1.04098297232588,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
3,0.830811830707718,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
4,0.790908948936387,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
5,0.829644869176348,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1
6,-2.08192517557182,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
7,-0.188571657533243,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8,-0.974352131369957,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9,0.207250537977836,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
10,0.262457194054954,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
11,1.67382541035441,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
12,2.24312437987835,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
13,0.151783330873176,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
14,-1.16107775443341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
15,-0.236512406749193,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
16,0.419280466411735,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
17,-0.666895926912889,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
18,0.288571969521752,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
19,-0.681540652124051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
20,-0.596861726073156,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
21,1.31161785145085,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0
22,-0.536794701749947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0.661523737334022,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
24,-0.783276438077083,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
25,0.491599207161583,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0
26,-1.02661685193949,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27,-0.772173181286754,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,0.697614952417777,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
29,-0.164891586561363,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
30,1.56775860713772,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1
31,-0.903367604281893,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
32,-1.53682546887456,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
33,0.707784587690525,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
34,-0.266997522780876,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
35,-0.0540961933594564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
36,1.73058439596598,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
37,0.971323709786216,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
38,1.13001935648064,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
39,-0.57525190151106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
40,0.822102284468762,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
41,-0.330078402623515,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
42,-0.967598107552832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,0.202604543900076,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
44,-0.379296397547044,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
45,0.84446529995944,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
46,-0.786614313825298,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
47,0.277627769155217,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
48,-0.456982301595591,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
49,-0.882329053380385,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
50,1.25255350206489,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1
51,0.845444743225333,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1
52,0.365948608509168,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
53,-0.777737622313422,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
54,0.729051310331971,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
55,-0.560950382899807,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
56,1.67634794894224,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
57,0.826927350558841,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0
58,0.744196878209481,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1
59,-1.24593628388472,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
60,0.112431333704251,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0
61,0.56085745595511,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
62,-0.0600273084139286,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
63,-0.188943912676692,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
64,1.88124457143186,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
65,-1.661331639232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,0.569366963584095,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
67,0.264389578784311,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
68,-0.641303070374358,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
69,-0.45370139594136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
70,-0.975912986287012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
71,-0.898513070898842,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
72,1.7076316982687,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
73,1.67380480660216,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
74,-1.2892921520431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
75,0.861352197036194,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
76,-1.85878344549884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
77,-0.0150466396681669,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
78,1.22897152807825,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
79,0.582648438180572,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1
80,1.95412866518141,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
81,-0.569942716778203,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82,-0.938413354582811,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
83,0.116963280906119,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
84,0.84463124507728,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1
85,1.39557334514223,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
86,0.809918459297876,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
87,-0.248081901340894,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
88,0.58796881490096,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
89,0.572230772603375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
90,-1.07932164027327,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
91,0.27860818616868,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
92,-1.00182396942601,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
93,-0.892205383640586,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
94,-0.3157562859252,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
95,0.629138456065724,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
96,-2.15371651598649,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
97,-0.251069773720253,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
98,-2.09862116782507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,-0.178876587848622,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
100,1.29989512855825,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
101,0.51616158912364,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
102,0.707841870334064,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1
103,1.97101875379989,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
104,-0.505788361119523,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,0.224157131014331,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
106,0.156667827651588,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
107,0.462300930928596,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0
