"Est.Theta","Est.ExpScore","Raw.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
-0.421696902013814,11.9212829310797,11,9.45152908241965,-0.544873999397729,10.6712581585639
-2.40878248220196,6.23727129638006,6,1.11281152113955,-1.7002141896834,6.82142720178152
0.446670155714601,18.1551061942357,19,20.9206278264227,0.690271354403749,19.5438847998972
0.248701242633982,16.8196224903641,17,18.503730375608,0.481989240551109,18.2308206646937
-1.80727384539429,6.92419125567737,9,1.48565078124167,-1.45945966686973,7.22264861009312
4.86447529668537,25.8140344733519,26,29.3081118512167,2.07831007977702,23.5173787259321
0.768496362252152,19.9884659067278,19,24.1175868987959,0.856703958525857,20.4375363848484
-2.51676855247947,6.13188257337391,7,1.07885031733011,-1.92437733036581,6.52049967588787
3.40719483170199,24.6859662097585,25,29.100808942595,1.52413952041291,22.6596461204815
-5.15007063395427,4.01436607575033,4,0.660676320810708,-0.970989025358333,8.55256457845539
0.828611145660239,20.2774158217164,19,24.6000385612974,1.32464925159603,22.1902372900485
1.17857620748388,21.6304388001597,22,26.7147447193475,0.991824202783342,21.0549757866955
4.63700837360978,25.6507848979645,26,29.2791956511134,1.73270372743537,23.038047880562
0.196136779589038,16.4450209686964,13,17.8179641575115,0.245790600020239,16.5299958826102
-0.575352164962588,10.9290474503301,12,7.64377591819019,-0.678209689518446,9.89732998660838
2.32312060775007,23.6739434517393,23,28.8077454187894,2.24357869353218,23.7104546697287
-0.217461330637283,13.3739530734658,14,12.1349999308098,-0.39872997680475,11.6269619883632
0.215019748298296,16.5803931971137,13,18.0661001731001,0.271975688307803,16.7271057131577
-0.773066205762053,9.82265387602423,10,5.67769291031238,-0.69016663162033,9.83281763808525
1.23379512914536,21.7974902312386,23,26.9518418610663,1.84257176887377,23.2055937802836
0.0681123734358569,15.5078328596235,15,16.0920104040076,-0.0134182545270332,14.517672599953
-0.551505944645027,11.0760043039086,10,7.90948867316624,-0.879337635522662,8.92159275551801
-1.53009127372595,7.36672549525801,11,1.90948399333918,-1.00102030478163,8.44138265254712
1.34918949588584,22.1122717193542,24,27.3772435819607,1.18614429434142,21.7791453340702
-0.221642643562415,13.3431497323727,15,12.0778651548332,-0.0997202396104098,13.8426947656008
-0.383497178192065,12.1831578260547,11,9.93294808819783,-0.500806826461036,10.9482483746022
0.780747460034006,20.0487582299343,16,24.2189018448937,0.550687063596621,18.6860526153352
0.264135126342637,16.9282270476893,16,18.7020097724351,0.388770844394564,17.5822658510387
-0.417138425853045,11.9522466707755,12,9.50837675445902,-0.0398020547195217,14.3107275004853
0.912675303227245,20.6526094823088,23,25.2134017528882,0.927204811860873,20.7717719074109
-0.823481147279158,9.57406760867908,10,5.24731599893917,-0.315685695525715,12.2133303862161
2.84173873245015,24.1883316195239,24,28.9874617782931,1.22372465099491,21.8986407264752
0.242443838058596,16.775404085003,18,18.4229283147311,0.430607511974565,17.8774667723562
0.0431790853061056,15.3222922773029,14,15.7489567540761,0.167760983597033,15.9334843287997
-2.16973701224313,6.48450939435788,7,1.21200043964201,-1.17929533315641,7.87118588515395
0.410663332323115,17.9223581699088,18,20.5032369349208,0.245750705882233,16.5296942787584
0.401816772129708,17.8644255042375,18,20.3990573494565,0.383304438645816,17.5432264369875
