"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
0.0251467381745816,4.94938706158419,5,4.96795060421381
-0.8334677344123,2.64638879509378,2,2.26920627365351
-1.06496516042171,2.05347181584314,2,1.56532885123604
-0.623295841519139,3.24147210908263,3,2.95932356360471
0.184147057911091,5.27204366411448,5,5.36776350782247
0.0340164679352658,4.96855133499083,5,4.99139352999202
-0.293520793846616,4.17325896964659,4,4.04067643639529
-0.177299175118043,4.47515685638353,4,4.39702462484069
-0.0960717790197175,4.67375844524817,4,4.634181502708
-1.10681733000727,1.95630923043902,2,1.44714222084388
-1.27887594498294,1.5927359618654,1,0.994181808759995
-0.029965186422581,4.82722588502259,4,4.81927577404165
-0.516221457867242,3.55074450981467,4,3.31653559088872
-0.394857210591646,3.8956075822248,4,3.71634849449739
-1.32778719375607,1.49994807775451,1,0.875211561284843
-1.75828893997488,0.865748858553272,0,0
-0.610271978549422,3.27911459362632,3,3.00278827876798
-1.32778719375607,1.49994807775451,1,0.875211561284843
-0.361250674650666,3.98895929787791,3,3.82509396528165
0.624913214203513,5.95085011126974,6,6.26641799488553
-0.029965186422581,4.82722588502259,4,4.81927577404165
0.611445456325961,5.93429002103746,6,6.24297506910732
-1.27887594498294,1.5927359618654,1,0.994181808759995
0.611445456325961,5.93429002103746,6,6.24297506910732
-0.177299175118043,4.47515685638353,4,4.39702462484069
-1.75828893997488,0.865748858553272,0,0
1.12312761902591,6.4204850554843,7,7
-0.961738198667058,2.30697243911943,2,1.86939337004484
-0.394857210591646,3.8956075822248,4,3.71634849449739
-0.816893778280214,2.69190302706978,3,2.32235378212873
1.12312761902591,6.4204850554843,7,7
0.624913214203513,5.95085011126974,6,6.26641799488553
0.611445456325961,5.93429002103746,6,6.24297506910732
1.12312761902591,6.4204850554843,7,7
-0.269386860366073,4.23753490893728,4,4.11618196870717
-1.40764778611885,1.35822432414987,1,0.6901172899512
1.12312761902591,6.4204850554843,7,7
1.12312761902591,6.4204850554843,7,7
