"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
1.45065018707538,12.264312923704,13,15.7177889950392
0.484119247367715,9.24334692845384,10,10.2137762804905
0.769468696220708,10.0864021247186,12,11.7677302892588
0.201254001488621,8.45942621807976,10,8.75290603582996
-0.622228689837257,6.47508700428469,7,4.96285455637447
-1.05038725386414,5.60982555358574,4,3.24130534196477
-0.937601306441026,5.82722325936567,4,3.67986256255935
-0.0551639677997384,7.79457832026674,7,7.50007471330597
-0.484929065255356,6.77599514654308,6,5.54896301454661
0.553541862350893,9.44375348449489,10,10.5846975219388
-0.725141120287656,6.25711003634907,6,4.5347136601479
0.582355567744119,9.52783837113535,10,10.7400342061321
-0.452869251951874,6.84793912404282,7,5.68833529000939
1.47606208691325,12.3481948002217,14,15.8685776351421
-1.33844628056094,5.08763674465042,3,2.16632251736273
0.0563753060549674,8.07844659874142,9,8.03669721006089
0.598760000092564,9.57594521040687,9,10.8288296595049
-1.05630297811852,5.59862667116411,3,3.21858492241279
0.305823214849876,8.74306045871647,11,9.28337532914945
0.199244523699879,8.45404680962855,8,8.7428232135214
1.63534525303648,12.8746919174323,14,16.8136132666431
-0.0473370416438056,7.81423158120873,6,7.53731432340289
-1.03333102141397,5.6422274144866,4,3.30696890718868
1.07182582630657,11.0304222351318,13,13.4896106949545
0.556566426922104,9.45255502649682,9,10.6009652917387
-0.0510651677927324,7.8048653307819,8,7.51956852854812
-0.123596418235571,7.62444840094632,8,7.17713629968175
-0.473980915793513,6.80049138652558,6,5.5964490352945
0.0712334441591178,8.11687883438378,9,8.10914764940861
-0.237861329097378,7.34714026529185,7,6.64842593064675
-0.143693578722444,7.57506344152755,8,7.08319704473724
-0.372268896126483,7.03165160509138,7,6.0430208559982
-0.229248048945622,7.36775068413467,6,6.68782635834661
-0.241599158374707,7.3382109431044,6,6.63135051950211
0.734767925150624,9.98121782848088,12,11.5747422770992
0.17034308685035,8.37697373117116,10,8.59827023898989
0.66608416154451,9.77513969661897,12,11.1959225956488
0.207867633997694,8.47714996947072,9,8.78612042401154
-0.0860333217806484,7.71745618409559,7,7.35381077962637
-0.718456686408224,6.27107323581997,5,4.56223796214045
-0.654024279252761,6.40705403951482,5,4.82957069141511
-0.595985305042415,6.53170541316057,5,5.07355018879863
0.134680684570929,8.28263480456743,8,8.42109704173804
-0.757378576838737,6.19014696831714,6,4.40251850739461
1.12618416863572,11.2047108983259,15,13.8056976474376
-0.403149890551793,6.9607825421712,7,5.90639652974645
-0.293883487854506,7.21424519893373,6,6.39394470779753
0.3645775480756,8.90560810436648,10,9.5863883193703
-0.0425103427342467,7.82637130858856,6,7.5603103921449
-0.0123788697482264,7.90250061248328,9,7.70440614377896
-0.920028566746793,5.8617643164323,4,3.74912614912009
0.275194844227643,8.65923209270597,9,9.12682764338482
0.703426472438607,9.88682853921028,11,11.4013517254576
1.36185635795963,11.9718862216762,16,15.1915329016427
-0.16598219750804,7.52059941008215,7,6.97948987218119
0.344956501708567,8.85107118149676,10,9.48480206833545
-0.859327739586552,5.98247821545284,5,3.99035453009227
0.0448157848027979,8.04864737688395,7,7.98048903665987
0.141122452566375,8.29961300547101,9,8.45300248575133
-0.362662732929783,7.05381941586966,7,6.08570716687286
1.48411482527442,12.3747888567397,15,15.9163695928187
-0.782502744921971,6.13839266045033,6,4.30011830018472
0.638625193660664,9.69355589281027,9,11.0456847757369
-0.338371326038372,7.11013598906568,7,6.19404628562398
-0.0302180094723563,7.85735689452507,8,7.61898292494928
0.797733151181662,10.1725934117018,11,11.9256909901822
1.09266782876068,11.0971062576511,12,13.6106082702108
2.24511806766034,14.8477786310996,19,20.3447359232724
0.482478092275891,9.23864696870253,11,10.2050654743052
0.00556640792764409,7.94812367711618,9,7.79066703835352
-0.343035971679422,7.09929263710487,7,6.17319784426912
-0.300801257861958,7.19797384801935,8,6.36273429858463
-0.775602319098643,6.15256941675037,6,4.32818848146989
0.879131151976686,10.423319725621,13,12.3842967838133
-0.124370838822153,7.62254055474925,7,7.17350891073323
-0.170766152875944,7.5089513115004,7,6.95729552117686
-1.01553423391427,5.67621568753322,5,3.375731451965
-0.901332410807946,5.89871300376358,6,3.82309825398109
-0.220325223218511,7.38915200586851,9,6.72872030409189
-0.33979992021205,7.10681364096206,7,6.18765900561904
-0.638079150364901,6.44109470017392,7,4.89629764512136
-0.444884442363557,6.86595720882739,6,5.72319765351616
0.659174360988595,9.7545661354811,13,11.1580505694033
2.07921407810117,14.3234597154833,17,19.4068210918749
0.605921287792982,9.59699921846346,10,10.8676737880678
-0.542878221972986,6.64757439345056,6,5.29947522678313
0.49921729320067,9.28666684412308,11,10.2940385790865
0.956843441141696,10.6659912538955,13,12.8269527196539
1.39835066490526,12.0919249035342,14,15.4076710655515
-0.0954428030838064,7.69407171620397,9,7.30941990376351
-0.285279919635259,7.23452425067328,6,6.43282611401701
-0.594494684845857,6.53493399578724,6,5.07985640514866
-0.984164043304393,5.73657435838814,5,3.49755915755012
0.24384032190155,8.57406125757725,10,8.96757424749953
-0.331839935376214,7.12534190154325,6,6.22327347650643
-0.254585253614573,7.30725793662375,7,6.57213382524678
-0.315353731480325,7.16384420341392,7,6.29723139818864
-0.141745628483491,7.57983869758185,8,7.09228444162394
-0.401172640912054,6.96530217120025,6,5.91511699223164
0.225902112508205,8.52562785210525,7,8.87692228270921
-0.349798936033952,7.08359602849128,7,6.14300842658142
0.193413335171083,8.43845179316202,9,8.71358818557406
-0.324453867992776,7.1425701898139,7,6.25637508946063
-0.0610155254020283,7.77991133973863,8,7.47227452424649
0.667747669134487,9.7800970758934,10,11.2050467359115
-0.0328951020116375,7.85060025088529,8,7.60619172624928
-0.578673127032131,6.56928649171884,5,5.14691560103755
0.415730492481421,9.04898230223867,11,9.85307993450003
0.517180163223983,9.33839871899267,11,10.3898254400538
-1.13430670990064,5.45284227091976,3,2.92157668623225
0.466558837182713,9.19314805823637,11,10.1207101583963
-0.840493775109576,6.02037607863692,5,4.06583004993326
0.00593704943254969,7.94906820553531,7,7.79245215696029
0.447609864677973,9.13920509657216,11,10.0206319834547
-0.806361615184673,6.08959483248885,6,4.20337860830284
0.185524451242788,8.41738958122928,9,8.67409296875965
-0.426100275738218,6.9085017564414,6,5.80544851299718
0.895335934643832,10.4736642260818,13,12.4762261361328
-0.893690387232513,5.91387503659598,4,3.85341786726312
-1.04190874013157,5.62591122546641,6,3.27391716725988
-0.454021296260153,6.84534277129025,6,5.68331032760144
0.252258885990665,8.59686517852325,11,9.01023310031195
-0.288589573980177,7.22671764407843,7,6.41786048685141
0.117380541318496,8.23717391249204,7,8.33562418976092
1.38770390650664,12.0568810649685,14,15.3445892439577
0.137313140028212,8.28956969347629,8,8.43413013217028
0.476047994477272,9.22024923217721,12,10.1709621849576
-1.0560592599976,5.59908764773304,4,3.21952041730031
0.132136205164678,8.27593604385991,7,8.40850634795372
-0.516626272529835,6.70549335905476,6,5.41211153100466
1.3355256827186,11.8854355438825,13,15.0357668083434
0.292431832284073,8.70633232685201,11,9.21480999803611
-1.07766709280177,5.55835093667791,4,3.13676311726469
0.489786704629983,9.25959090089603,10,10.2438782712674
0.558374366876812,9.45781895362176,10,10.6106936411083
0.498237080427938,9.2838498961788,10,10.2888208108908
0.353248671812496,8.87408831941261,10,9.52768584407382
1.32563033322688,11.8529843730995,14,14.9772728400301
-0.879673859421403,5.94177392764891,6,3.90915487838598
-0.220765916967779,7.38809380555667,7,6.72669871881828
-0.347425951305165,7.08910034929117,8,6.15359623661581
0.110669492170495,8.21959215583669,8,8.30255122559713
-0.336817040992253,7.1137521128586,7,6.2009977773522
-0.248345530014162,7.32211715371509,8,6.60056623221021
0.773906620339959,10.0999049496406,11,11.7924872050458
0.868409330621972,10.3900863848829,12,12.3235843253503
0.0421971090598528,8.04190895188489,8,7.96777488770006
0.825801444951375,10.2586363618132,13,12.0832212191412
0.132106040015906,8.27585665488098,8,8.40835712385882
-0.9387853447274,5.82490242924125,6,3.67520478674472
-0.249608747373277,7.3191069283983,6,6.59480705669307
-0.828380533658001,6.04486184114725,5,4.1145315032235
-0.320658350086242,7.15143684258852,7,6.27340579881218
1.02724845126802,10.8884202216784,13,13.2316907353935
-0.344621831930104,7.09560931224649,7,6.16611470252631
2.22055336544192,14.7709552523564,17,20.2072869596981
-0.720823582055293,6.2661259124528,5,4.55248738425347
-0.0340947430674377,7.84757403190586,9,7.60046219875325
0.308267050585248,8.74977592240371,9,9.29590801690831
-0.348636389071823,7.0862922006314,7,6.14819481201241
-0.12333003420764,7.6251047490205,8,7.17838418350897
-0.047693883897343,7.8133346853187,8,7.53561514807878
0.95667765913979,10.6654703082322,9,12.8260036995475
0.676966905567955,9.80760179520361,11,11.2556593997409
-0.04887229919226,7.81037341986366,9,7.53000481345384
0.891398234573087,10.461417933307,13,12.4538690429341
-0.089631808315431,7.70850640349473,9,7.3368236723791
0.916040678858406,10.5381895713407,12,12.5939754189791
0.00775326528492092,7.95369788509884,7,7.8012016290201
-1.22940117729664,5.27980689184856,4,2.56586109485217
-0.097346775101863,7.6893469755247,7,7.30044851467571
0.51300563462905,9.3263577751177,11,10.367536298967
