"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.362346447878878,0.996668527510526
"Item2",0.389015099883635,1.77444925399592
"Item3",0.531353575182538,-2.43732847851185
"Item4",0.160901395094159,4.17442277889835
"Item5",0.566580088983636,2.32854522745066
"Item6",0.942060836958793,-0.344716317454052
"Item7",1.00307761652879,1.97624071373013
"Item8",0.763775441415,-0.0466223674597538
"Item9",0.587971287092356,-0.0213865095798883
"Item10",0.741590340264999,1.78098725750589
"Item11",0.540428029389796,3.09106238400729
"Item12",0.533122426646187,-1.19729803001809
"Item13",0.323700189605576,1.83689198648101
"Item14",0.426442898891518,5.56521959359359
"Item15",0.670612706349369,2.88177159043407
"Item16",0.45157119480335,2.88652157054079
"Item17",0.496840392144202,1.6874573915134
"Item18",0.164526966873794,1.7831667398309
"Item19",0.736422274042617,1.5214392497548
"Item22",0.443999504957815,4.26435407420393
"Item23",1.21010054195108,1.70947807006497
"Item24",0.229101262663445,9.68270866393929
"Item25",0.396420890642659,5.7013335615651
"Item26",1.49518811883026,1.42715093255868
"Item28",0.670458848141608,2.10786012277414
"Item30",0.474228117325886,1.78303799240209
"Item31",0.437614504456216,6.47919170683557
"Item32",0.13557205375408,7.36077730769715
