"Items","Difficulty","Discrimination"
"Item1",0,0.25
"Item2",0,0.25
"Item3",0,0.25
"Item4",0,0.25
"Item5",0,0.25
"Item6",0,0.25
"Item7",0,0.25
"Item8",0,3
"Item9",0,0.25
"Item10",0,3
"Item11",0,0.25
"Item12",0,0.25
"Item13",0,0.25
"Item14",0,3
"Item15",0,0.25
"Item16",0,0.25
"Item17",0,3
"Item18",0,3
"Item19",0,0.25
"Item20",0,3
"Item21",0,3
"Item22",0,3
"Item23",0,0.25
"Item24",0,0.25
"Item25",0,0.25
"Item26",0,0.25
"Item27",0,0.25
"Item28",0,0.25
"Item29",0,0.25
"Item30",0,0.25
"Item31",0,3
"Item32",0,0.25
"Item33",0,3
"Item34",0,0.25
"Item35",0,0.25
"Item36",0,0.25
"Item37",0,0.25
"Item38",0,3
"Item39",0,0.25
"Item40",0,0.25
"Item41",0,3
"Item42",0,3
"Item43",0,3
"Item44",0,0.25
"Item45",0,3
"Item46",0,0.25
"Item47",0,3
"Item48",0,3
"Item49",0,0.25
"Item50",0,0.25
