"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.54019544424721,0.355298593660844
"Item2",2.85157103943363,0.384666970669075
"Item3",2.05533735534176,0.0998816698242599
"Item4",2.23076128740405,0.388769288824834
"Item5",1.73066727085331,-0.111241974782007
"Item6",1.96100759113766,1.04100971465237
"Item7",1.94875482228816,0.00856467732749037
"Item8",2.5171904426249,0.813061556733
"Item9",1.85725110722722,0.694750313266249
"Item10",1.70166329980602,0.259878628835827
"Item11",2.44557256125023,0.330713861566773
"Item12",2.15598204426517,0.196250588851795
"Item13",2.07760850618182,-0.125127300261715
"Item14",3.2258690389266,0.355353192033783
"Item15",0.783618758449194,-4.47692884390821
"Item16",2.97098002121026,0.254733548283035
"Item17",2.49800551309645,0.568461266345158
"Item18",3.19160679317519,0.420638594531617
"Item19",2.65807606475098,0.464519724703793
"Item20",1.74198243179024,0.496816267520856
"Item21",2.36175102687681,0.357789073254067
"Item22",2.88146500227244,-0.543716571611109
"Item23",2.53569873978051,-0.232891175979179
"Item24",2.79474236968635,-0.469730206989874
"Item25",2.33060705261795,-0.108204539485933
"Item26",2.80866679120667,-0.559953156998763
"Item27",2.68259385708693,-0.157173425576153
"Item28",2.1805440374163,-0.153721752469331
"Item29",2.48364459282316,-0.357708183592308
"Item30",1.07474942461995,-0.662189410547707
"Item31",1.21358876576711,-0.871243799575013
"Item32",1.51142310277169,-0.588477958193412
"Item33",1.06798591427687,-3.44857807905321
"Item34",1.61462911072316,-0.48308545624593
"Item35",0.887943199562182,-0.66060769692931
"Item36",1.10550409915174,0.99000256712011
"Item37",1.00094857454538,-1.48108489176859
"Item38",1.11503017517727,0.94854806068895
"Item39",1.56091787373889,-0.88143401375697
"Item40",1.52627201033095,-2.10460714455634
"Item41",1.1882456812054,-1.10582483263884
"Item42",1.43957952323587,-1.56361149016468
"Item43",1.11410078597196,-2.7781863004337
"Item44",1.61822994412347,-0.0952682745146466
"Item45",1.15472867333454,-0.489162327294822
"Item46",1.44834817465933,-0.172774823753259
"Item47",1.36830913728316,-0.243255104608804
