"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,-0.999944437032603,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2,2.07627292693771,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3,-0.226235934616254,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
4,-0.61035373032141,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1
5,-2.38803136651286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.37696689848862,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
7,-0.937319380221022,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8,0.530316453282624,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
9,0.334614070004414,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
10,0.219424361551646,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
11,-1.13136944369495,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
12,0.095775886296973,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
13,-1.16528701239537,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
14,-0.245932457703578,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0
15,-0.321831172688043,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
16,-0.0887498618248217,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
17,-0.923390119752128,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0
18,0.681952753498114,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
19,-1.740160353038,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20,1.22765971187966,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
21,-0.471678301264316,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1
22,-0.864036336328937,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
23,0.522021028890524,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
24,0.307731205480086,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
25,0.151414188078011,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
26,0.0264374615728429,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
27,0.558811193707863,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
28,0.44612543761777,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0
29,-0.638319972805783,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0
30,-0.133803572594412,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
31,0.210041810705994,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
32,0.848142051710718,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
33,-2.24570539855753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34,-1.2765550365165,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
35,-0.11861375843449,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1
36,0.377100617148339,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1
37,0.735134755832792,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
38,-0.938721610498678,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
39,0.456135333418314,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
40,1.33203323807368,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
41,-1.50717209190854,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
42,-0.252712762272058,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
43,-0.720933188945433,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
44,-0.139589518210245,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0
45,1.81936658072001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,-1.72965587302506,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
47,-1.94434755370652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,-0.0914913125735369,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1
49,-1.17028584907676,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
50,-0.604128271953901,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
51,1.22904229216758,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
52,-0.948371163496993,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
53,-0.202715720993408,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
54,1.21276458254725,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
55,0.941335759046049,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
56,-1.83109010248371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-0.356271554514119,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
58,-0.495576488370662,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
59,-1.43292441584917,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
60,1.38503709345898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
61,-1.07934336958525,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
62,-1.33178345162077,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
63,0.910835240308261,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
64,0.125736493957211,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1
65,-1.97652739427123,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
66,2.34417601371795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
67,0.724370474355309,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
68,0.43886640971332,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
69,0.942097251218357,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
70,-0.776022628408874,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
71,-1.44686248806891,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
72,0.506558179033946,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
73,0.215278840682834,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1
74,-0.0286352178845701,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
75,1.65613628903078,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
76,-1.16992782254956,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
77,1.57791535375866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
78,0.181707634711177,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
79,0.805196074508386,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
80,1.71934494664276,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
81,0.641226155430766,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
82,0.0451373651868016,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
83,-1.61540452307664,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
84,1.67748902490723,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
85,-0.162972478621474,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
86,0.534153388553865,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
87,1.51011675541103,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
88,0.886026401852449,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
89,0.941969460123273,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
90,1.83234085124788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
91,-0.151194495473086,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
92,-0.728325615422458,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
