"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.07507385698421,-1.93334479246035
"Item2",2.97457276692575,1.94433700599722
"Item3",1.22362493851294,-2.19875260492721
"Item4",2.23632669663776,-2.37641796577202
"Item5",2.77354112181014,1.16361573864121
"Item6",3.08172691259926,0.927674660627426
"Item7",0.827261873187066,-1.63777599013715
"Item8",3.06564491741593,1.83660615444926
"Item9",2.76756592281287,1.78511494926857
"Item10",2.99374263784078,-0.929600969299947
"Item11",2.92788123082194,-0.691309277007171
"Item12",1.13151518675108,-1.74445608822657
"Item13",2.89420580890147,0.160864404328128
"Item14",3.95321372527397,1.65842874290238
"Item15",3.0404270042671,-1.15415445711229
"Item16",3.35883220794188,0.029057313797017
"Item17",3.12736335165499,1.16740361326123
"Item18",3.01577353546912,1.46764169672757
"Item19",2.74842167349241,-0.233996894126901
"Item20",3.12307239751696,0.86618427535401
