"Items","Difficulty","Discrimination"
"Item1",2.3532876805072,2.91324638249724
"Item2",-1.43900772573691,3.01886915263683
"Item3",-0.92586376032942,2.90370198801123
"Item4",1.10943653446814,3.00672831513172
"Item5",2.06037980924834,3.17898321309079
"Item6",-1.29251520622077,3.12916227359946
"Item7",-1.78795666365224,1.82753983531546
"Item8",1.29914299985259,3.29067944252642
"Item9",1.59566299552325,3.12077167756448
"Item10",-0.944976710330933,3.0392619216241
"Item11",0.968007087963267,3.08555787717017
"Item12",-2.27245778115187,1.75638641937023
"Item13",1.39037072903357,2.87269954234994
"Item14",2.1858794605181,3.07980152179207
"Item15",1.02197410898992,3.07551420343388
"Item16",-0.981776585197961,2.58843847032774
"Item17",-1.65371417918864,1.97959873386877
"Item18",1.70553475730987,3.00938592535548
"Item19",0.886183384190082,3.23790329599325
"Item20",-0.240427268759006,3.01652342853973
"Item21",0.349398571952387,3.03880803271357
"Item22",0.629709027566209,2.85498206319085
"Item23",-2.38797112290141,1.52594678403201
"Item24",-1.24246110627071,3.07689108697938
"Item25",-1.95998828320513,0.655739140932035
"Item26",1.40646442825818,3.00121680263445
"Item27",0.0178408500287657,3.44856260590243
"Item28",1.8556214106717,2.74669293038143
"Item29",-2.53718696325635,1.85881246817278
"Item30",0.610255563868457,2.79937944506112
"Item31",-0.343526810258503,2.90121686208021
"Item32",2.63233164276463,3.06687133797647
"Item33",-0.0704631917473988,2.93022856938333
"Item34",0.294047029938221,3.10881930998121
"Item35",-0.545197971969788,2.95131920692645
"Item36",-1.66160014526731,0.988000580196966
"Item37",2.50219587984175,3.08225970941605
"Item38",-1.1263217297815,3.24840249434918
"Item39",-1.2732743878786,3.01811735805571
"Item40",1.07941111628387,3.07782462268428
