"Items","Difficulty","Discrimination"
"Item1",-1.93787196018466,3.36755949458663
"Item2",0.629837108886484,0.807331052781389
"Item3",0.41593493469426,0.975965129756676
"Item4",-1.19646135165398,2.88576371415084
"Item5",-0.550567698098538,1.89900741731108
"Item6",1.01611761108787,0.720526305518577
"Item7",1.30030904858041,0.282295684061491
"Item8",0.882049511855056,0.543680183747145
"Item9",1.40268376428661,0.197543339252926
"Item10",0.094217901078222,1.51612353059479
"Item11",2.47848018990326,-0.978600641785229
"Item12",1.57484761638399,-0.251140247758196
"Item13",0.444908432772463,0.985839745826221
"Item14",0.797860683015333,0.668997951440025
"Item15",2.01922334106145,-0.344954219735576
"Item16",0.769606246343781,0.549013035936036
"Item17",-1.88784421340472,3.23697254542596
"Item18",2.5594676256887,-0.87965850000791
"Item19",-0.383114065486885,1.98968771369024
"Item20",0.00603492762525762,1.40197913158547
"Item21",0.831210892337445,0.501295588169609
"Item22",-1.3605698087152,2.99839764659344
"Item23",-0.322056967028065,1.47611400576772
"Item24",-1.46580293735829,3.23482609720236
"Item25",1.5959063827499,0.210342140240423
"Item26",-0.00092434408954876,1.42717724630986
"Item27",-1.42924245655323,3.03493217320818
"Item28",0.858800542052253,0.55661579314789
"Item29",-1.93194178497781,3.43348781439254
"Item30",0.632261668024037,0.635899886757589
"Item31",-1.89881972271853,3.39492786574815
"Item32",-0.641889981405933,2.33348026275655
"Item33",-1.10014266802198,2.61392643721381
"Item34",0.823026413551297,0.515281304366654
"Item35",-2.28811109728438,4.00031970762957
