"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,0.846002751459493,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1
2,-0.172564901689943,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
3,-1.50800218674264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1.62437942564071,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
5,0.728897918116777,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1
6,0.741144567154869,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
7,-0.238219682921821,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8,0.705003451042829,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
9,0.657809698168529,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1
10,-0.191113304575239,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11,0.22349183263631,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
12,0.902450046990315,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
13,-0.597540438596911,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
14,0.168233919270587,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
15,0.255892869698356,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1
16,0.882393316683193,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
17,1.07707625459715,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
18,1.95552583428204,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
19,-0.0268162156239476,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
20,1.29857817898952,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
21,1.15189564339176,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
22,-1.05096641101016,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
23,-1.25326550862326,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
24,-0.346117096956985,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
25,0.492899410968926,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
26,0.461576095247056,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1
27,-1.42533399030493,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
28,0.885744436239925,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
29,-0.261197014916735,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
30,-1.35691502715985,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
