"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.45547367432659,0.328104071265855
"Item2",2.77927111690567,0.398926479018247
"Item3",2.06051133880506,0.0849293487133084
"Item4",2.3464669099495,0.37528588540418
"Item5",1.69286019420876,-0.10691018772427
"Item6",2.02252259486773,0.955949099098207
"Item7",1.93766221474578,0.0169011561871345
"Item8",2.6517878721771,0.77562582077581
"Item9",2.00348312244387,0.631914448927053
"Item10",1.7013675106012,0.219053293583861
"Item11",2.42106921166858,0.290578725121038
"Item12",2.07891823470646,0.171940838023518
"Item13",1.94833684334297,-0.126965477005615
"Item14",3.24531525488292,0.321818725835003
"Item16",3.00672343515899,0.232942080177904
"Item17",2.60264277112437,0.558009348616889
"Item18",3.20537564177392,0.414595251711915
"Item19",2.65164294744587,0.438881102462664
"Item20",1.7798718107258,0.479164090918297
"Item21",2.31047718819195,0.344932885975464
"Item22",2.9190910680796,-0.560740160087591
"Item23",2.6213872505398,-0.254868494580922
"Item24",2.76552760913636,-0.486828572836107
"Item25",2.39401908242573,-0.144847748802907
"Item26",2.87382082716106,-0.570955242439515
"Item27",2.6168380178329,-0.187436970625331
"Item28",2.16739607417395,-0.163699922444565
"Item29",2.36950230496394,-0.37327456212287
"Item30",1.07058007450741,-0.708449797942195
"Item31",1.2341478631652,-0.841893807201264
"Item32",1.50196018302928,-0.571145963322171
"Item34",1.60147181508701,-0.464531534639481
"Item35",0.856256573262801,-0.723580579546025
"Item36",1.12331293948885,0.963360856483876
"Item37",0.998921321712111,-1.54127605194688
"Item38",1.10278020619287,0.95294801913774
"Item39",1.42595242338892,-0.958211866029973
"Item40",1.39855884955885,-2.21740189269605
"Item41",1.10629369625966,-1.16830431139051
"Item42",1.39915917959065,-1.56443624784043
"Item43",0.994864681969637,-2.9597367117042
"Item44",1.49914667486515,-0.113342773415527
"Item45",1.17599585626882,-0.475660122653655
"Item46",1.43921698982802,-0.199662227887925
"Item47",1.42518043347727,-0.222733632643175
