"Items","Difficulty","Discrimination"
"Item1",1.65837505304011,1.20065588636049
"Item2",-1.01903647281358,2.92024647704839
"Item3",-2.52621479505216,3.09467703995489
"Item4",-1.32375496854606,3.06597434527137
"Item5",0.39539318077852,2.82241086344838
"Item6",1.32996483090125,3.20369789650524
"Item7",-0.232369798444833,2.98722690011639
"Item8",-1.06970335339062,2.93705840545422
"Item9",1.50592235143885,1.49800849357252
"Item10",-0.614503819532457,3.17743915439733
"Item11",-1.92914312420185,3.07451249174178
"Item12",-1.85016060231,3.27827981053262
"Item13",1.88701599173081,0.368291757081892
"Item14",-0.339555573730678,3.37224802469799
"Item15",-1.57295992694496,3.05370124879568
"Item16",-0.700314702597626,2.94202425869086
"Item17",-0.806736340628163,3.26020527266583
"Item18",-1.15538878669333,2.92249667214854
"Item19",-1.25503665350686,2.81673278218924
"Item20",0.799300425740618,3.11372289876149
"Item21",1.54065729334674,2.59873976886905
"Item22",1.08890787395061,3.0274016828257
"Item23",-1.85752668810998,3.05429658587079
"Item24",1.59038115818154,1.65453759573571
"Item25",1.20960213373979,3.05328153561857
"Item26",0.0133252267180997,2.97569982009597
"Item27",1.59747167888098,0.986872147834301
"Item28",-0.606422454546573,3.02926557116086
"Item29",-0.55689602875931,3.07445732657182
"Item30",1.95000705426519,1.6541966174497
