"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
-3.28248375246041,7.36467490744796,7,4.88599052952617,-0.755445929880027,10.9641368396394
-2.81148571633201,7.96626821757629,8,5.3057994960123,-1.44533879207668,9.86819574620655
0.625526957990101,13.7908990238485,13,16.4880368983228,0.759031983277132,14.0421061075879
-3.21514392208954,7.44896994626393,8,4.94468087240762,-0.992099694024143,10.5679407751672
0.340523811342961,13.2362346577765,10,15.0421872624502,0.964096186985242,14.3866477706943
-1.2779160206719,10.1064780420023,10,6.93714500724072,-0.58272847805126,11.2757261492067
-1.79332573580046,9.35544375380917,10,6.302477285591,-1.97394842605475,9.10041162645013
1.08261426719343,14.5513034393187,14,17.7246704412269,0.142016770518035,12.8179329072017
-1.51392126627873,9.75751352891699,10,6.62182726872373,-0.777247188242339,10.9263117765635
-0.00108952427081657,12.4786056555599,7,12.5121484602444,-1.50076940312474,9.78584904731381
-0.570648628154399,11.2682850555956,13,8.74657405422798,-0.762960443242457,10.9510644915716
-0.353931744180303,11.6961470626788,15,9.89895424338351,0.118125337136196,12.7648534762122
1.2499331239743,14.8072368298291,15,18.0019040608385,0.327493875453199,13.2185669348619
-0.594923082467383,11.2231901437725,13,8.64161146301502,0.0363213537372158,12.5816957504339
1.64254036134674,15.3847586221447,15,18.5080435005408,1.54412377590193,15.2782069178135
0.938330832401817,14.3231755998283,14,17.4303638416121,1.06262368399338,14.545002419449
-0.752811899578159,10.9419445893179,12,8.06053937394484,-0.362942928945907,11.7077977013674
-1.96702613297311,9.11029099452366,9,6.11959261830136,-0.259267810722856,11.9260278721327
0.65363660909417,13.841525454761,13,16.5959454554588,1.06666207956325,14.5514124602599
2.41850446014293,16.4683148438155,17,19.3039957992524,0.781381071571777,14.0808261816498
-0.904655214173592,10.6878350814767,11,7.63748495717423,-1.71041620559771,9.47864102906841
-0.448575227191865,11.503542943785,14,9.34653298843893,0.0816618412680125,12.6834303926313
3.53151296664453,17.9014458086426,18,20.3053788977348,1.27565821214137,14.8761214117676
-0.568210186656787,11.2728446981896,12,8.75736979155554,-1.1987337930411,10.2419323645416
-2.1061541363544,8.91635916255617,9,5.97840719822441,-0.492844757559232,11.4473155912497
1.6093886192163,15.3369181413487,16,18.4699490114839,0.572946035273479,13.7059318077628
-0.764767925711362,10.9214154042889,11,8.02295379804977,-0.693167199349933,11.0739485711676
0.441861349882213,13.4425793562581,11,15.6342678316015,0.888957680060856,14.2630186160198
0.33525116284463,13.2252179897627,10,15.0089750918626,-0.352142569291511,11.7301197480564
-1.00632719275033,10.5244854341302,11,7.40896792066656,-0.322442894086314,11.7920106691822
1.8717162874937,15.7117658250647,16,18.7584148930223,1.49335292360806,15.2031630231524
-1.03710364303235,10.4759087517907,11,7.34657093520396,-1.00588363332897,10.5457106030779
0.535950208283936,13.6249879321502,12,16.1054254489993,0.315809477154422,13.1940660160199
-2.1117377008757,8.90862042168711,9,5.97281957932252,-1.93734685930336,9.1524687369086
-0.250325122840261,11.9169946952124,16,10.5895339137511,0.174812976371929,12.8903628857084
-0.774846362984794,10.9041853942739,13,7.99189337276489,-0.28854092319764,11.8635421232888
-1.77328499493675,9.3839524310299,9,6.32418237112795,-0.348526257410079,11.7376161117083
1.39461468283744,15.0231441079729,15,18.2054345023024,0.547735161334248,13.658291967713
-0.338771902911736,11.7278291137929,15,9.99455835863288,0.266689505443212,13.0898752750351
-2.600776678257,8.24416106197556,8,5.50072731569109,-2.19231478489747,8.79283690341921
-0.526453493621052,11.3517892130903,13,8.94957463453476,-0.800288521816045,10.8866622990651
0.870517167186582,14.2128208297215,13,17.2674075738467,2.01745208116403,15.9612717997902
0.284263666078492,13.1173049335932,10,14.675927302868,-0.723620103810632,11.0199183272206
-1.2478592724908,10.1517219235002,10,6.98218017728239,-1.19664761401151,10.2451556274386
0.328367860856867,13.2107951456242,10,14.9652656503216,0.122741142666101,12.7751268952839
0.2751897125825,13.0978452120323,10,14.6144597001089,0.674389968388805,13.8924039292514
-4.05898187692252,6.43645055428739,7,4.2419996083134,-1.84507942384849,9.28436069240717
1.18887497815371,14.7147284560352,14,17.9070091577969,1.40216413179738,15.0672906972771
-1.55410326720314,9.69903785601048,10,6.57319977753501,-2.21605674174777,8.75970086714214
-0.883834208657075,10.7218962879011,11,7.68912623856463,-1.29831516013032,10.0893852878404
-0.244081918460633,11.9306102617956,15,10.6337948254322,-0.296348438044227,11.8469874401165
1.34693663313825,14.9524572207105,14,18.1412076806404,0.312397901949183,13.1868912638394
-0.262339942946696,11.890884604598,15,10.5051526961582,0.476991258874144,13.5216932339064
-0.500095488058771,11.4024806552818,14,9.07821179276079,-0.195945762204027,12.0632713531678
-0.483684018709131,11.4343868108031,14,9.16123673707294,-0.207617644885149,12.0377763052217
0.567733802010286,13.6846851099186,12,16.2482115251921,-0.313152801242501,11.8115203225154
-0.872100220030458,10.7411925239188,11,7.71903918021935,0.0755508314748514,12.6697446697878
3.38447652277834,17.7210378922371,17,20.1800885928533,0.701633214984459,13.9411380987313
-2.50796790774769,8.36820094624455,9,5.58805870108822,-2.1554547261241,8.84439945812577
0.306422153880933,13.1645058127147,10,14.8232774567209,0.318905527812088,13.2005689994875
-0.310546918006234,11.7874088163334,16,10.1776580148478,0.425749499915501,13.4200030683702
-0.606936220434334,11.2010690293207,12,8.59132458993712,-0.922893119956862,10.6808092155947
2.93787976831257,17.155964894219,17,19.7865390144645,0.363028741384409,13.2923792548834
1.65296289409827,15.3997694735237,16,18.519902410175,1.05537217587333,14.5334773548177
-0.584804648929201,11.241922332294,13,8.68481338985768,-0.252879537509944,11.9397488915299
1.33824077271915,14.9395184079233,15,18.1292174397911,0.849136111275468,14.1963415979525
-3.78670268850557,6.75256387408184,7,4.46085767082435,-0.36845007104918,11.6964541048756
2.16589336060544,16.122833944627,16,19.0581861412034,1.22451555366921,14.7978043115875
0.534426440485391,13.6221022179941,12,16.0983783570197,1.14930148964376,14.6813577241437
-0.763873178925346,10.922948358883,11,8.02573860799016,-0.0104320930209373,12.4765284381217
-0.097358084449106,12.2584773026801,18,11.7419255336422,0.489340643648556,13.5458534491245
