"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,-2.31986382523635,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
2,0.0246769452498032,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1
3,0.631713669317332,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
4,-0.193223214521851,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1
5,-0.076739455643754,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
6,-0.372454824330832,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
7,-1.84067305343411,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0.662417012764766,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
9,-0.0408622230144668,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
10,1.49622328655306,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
11,-0.256889037272461,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
12,-0.380194774267151,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
13,1.08103088718263,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
14,0.356132760170143,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
15,-0.014382820754024,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
16,0.79230925187638,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
17,0.686296493955642,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1
18,-1.39901803426733,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
