"Items","Difficulty","Discrimination"
"Item1",0,0.25
"Item2",0,0.25
"Item3",0,3
"Item4",0,0.25
"Item5",0,0.25
"Item6",0,3
"Item7",0,0.25
"Item8",0,0.25
"Item9",0,0.25
"Item10",0,3
"Item11",0,0.25
"Item12",0,0.25
"Item13",0,0.25
"Item14",0,0.25
"Item15",0,0.25
"Item16",0,3
"Item17",0,0.25
"Item18",0,0.25
"Item19",0,0.25
"Item20",0,0.25
"Item21",0,0.25
"Item22",0,3
"Item23",0,0.25
"Item24",0,0.25
"Item25",0,0.25
"Item26",0,0.25
"Item27",0,3
"Item28",0,0.25
"Item29",0,0.25
"Item30",0,0.25
"Item31",0,0.25
"Item32",0,0.25
"Item33",0,3
"Item34",0,0.25
"Item35",0,3
"Item36",0,0.25
"Item37",0,3
"Item38",0,0.25
"Item39",0,0.25
"Item40",0,0.25
"Item41",0,0.25
"Item42",0,3
"Item43",0,0.25
"Item44",0,3
"Item45",0,0.25
"Item46",0,0.25
"Item47",0,0.25
"Item48",0,0.25
"Item49",0,0.25
"Item50",0,3
"Item51",0,0.25
"Item52",0,0.25
"Item53",0,3
"Item54",0,3
"Item55",0,0.25
"Item56",0,0.25
"Item57",0,0.25
"Item58",0,0.25
"Item59",0,0.25
"Item60",0,0.25
