"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.62167264519608,-2.6671819643038
"Item2",1.00625100220242,-0.712356122216618
"Item3",1.46932740639478,-2.07414039340904
"Item4",1.04252129952197,-0.589905449490237
"Item5",1.22145041069636,-0.290999526084676
"Item6",1.15032272949367,-2.21100414398817
"Item7",0.752096816909276,-2.70765920034729
"Item8",1.34197309541342,-1.91552416949247
"Item9",1.13408885866577,-1.54666087585506
"Item10",1.90325350552778,-1.93231656123798
"Item11",1.57832718007468,-0.993077951997261
"Item12",0.952134793188218,-2.65605592286025
"Item13",2.46725792438864,-1.0947284477324
"Item14",0.824549758018796,-0.626292286097553
"Item15",0.763292964259699,-0.660907717384494
"Item16",1.71931810097577,-2.09110816966653
"Item17",1.3956275773186,-0.164116786171793
"Item18",1.42475490902417,-0.239148236195612
"Item19",1.30731477649696,-1.83005018932746
"Item20",1.00649980198048,-0.708540368512567
"Item21",0.948083464160013,0.392285424666956
"Item22",1.00589591435578,-0.160869360201711
"Item23",1.01251078686418,-1.02547496968631
"Item24",1.25660507047828,-2.19445559471615
"Item25",1.64502107382083,-0.131947075271484
"Item26",1.64733495023935,0.717314445008889
"Item27",0.823840322287508,-1.25344846717141
"Item28",1.45221953250272,-0.798332440349378
"Item30",1.19405177075093,-0.485857656896853
