"Est.Theta","Est.ExpScore","Raw.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
1.82268608667253,34.9229488957462,37,44.67532756232,0.840803483402913,32.5789176267554
-0.676480800455532,20.5043883048406,21,14.6286542810692,-0.511397413630129,20.3090179012522
-1.53713861576094,16.2794880282366,18,6.56763114286682,-0.718745594531591,18.5980857164297
0.606924437645069,29.2591532245117,29,33.4514159758014,0.4199521898617,29.4061468361214
-0.951310598233852,18.8756211551378,18,11.3022485861313,-0.766965914917911,18.247684465991
2.44593410978241,36.3359379042755,36,46.2637222218204,1.28513954582642,34.8172054195506
0.959280109766469,31.3670201188189,34,37.9768625035514,0.452978056519275,29.6886288087527
-0.18046616906132,23.8860487378583,25,21.8325463258908,0,25.4137818146194
0.363275750285478,27.6656053009399,22,29.9997458874118,0.220226911179982,27.5923680133541
-0.293538216879605,23.088772845994,25,20.117159382085,0,25.4137818146194
2.13765594618042,35.708278239833,33,45.675069215484,1.81471013197179,36.4333812741968
-0.139795021917042,24.1737501714877,23,22.4526512473965,0,25.4137818146194
-0.0817027115582759,24.5846362497787,26,23.3389734109154,0,25.4137818146194
-1.18192355944595,17.7106301724772,16,9.05522041760667,-0.954201839769321,17.0591156540372
0.703135272527594,29.8619593523952,31,34.7547359511754,0,25.4137818146194
0.914970223155033,31.1187554795162,29,37.4507185154524,0.333606757201007,28.6436251868057
-0.281718895664409,23.1717982274311,22,20.2955684856432,0,25.4137818146194
0.319817873201737,27.3729767758813,30,29.3661562994813,0,25.4137818146194
-1.53326411926351,16.2929427259266,18,6.58902799592448,-1.27383040176781,15.5723803717509
0.0931548862630838,25.8141972055459,25,25.9945272388988,-0.0227697186365393,25.1809854531408
-0.303857045626903,23.0163711829491,23,19.9616738394552,0,25.4137818146194
-0.299644425226842,23.045919076963,23,20.0251221874891,0,25.4137818146194
3.81525095169842,38.4776995392482,39,47.2906241830106,2.77889166516,38.4921608820789
1.18346951886532,32.5296125345009,32,40.3861260589163,0.966076841235224,33.3248430621943
0.351482332951716,27.5864169206723,31,29.8282706638832,0,25.4137818146194
2.11396666922403,35.6551937072583,34,45.616577014993,2.4872283383093,37.9139682537751
0.562430832536966,28.974807511208,33,32.8357470092974,0.541439201219478,30.4191418585638
-0.327067724266043,22.853829302228,21,19.612827637785,0,25.4137818146194
0.175322323223476,26.3849524644102,29,27.2284135757183,-0.115738885328301,24.2234321427301
-4.45500103540897,10.9661184448139,12,2.48209480166381,-1.70224196005435,14.2384146092217
