"Items","Difficulty","Discrimination"
"Item1",1.69290142095505,3.12023136775849
"Item2",-2.12473043543457,1.1346403110474
"Item3",-1.47588657623321,2.92462120167916
"Item4",1.7840131312561,3.17987377565848
"Item5",1.22027817205556,2.96122049623306
"Item6",-1.63564691095225,1.5683140352267
"Item7",1.53186019343179,3.326823549254
"Item8",0.784596768337323,2.98200543136355
"Item9",0.692805311082358,3.07751507554042
"Item10",1.79359341558155,2.76665572978152
"Item11",1.57788391668004,3.16616449145584
"Item12",1.7493105827702,2.9725802834528
"Item13",1.29122964676831,2.96144567956336
"Item14",-1.45757015995382,2.96794886706751
"Item15",-1.30797417150122,3.01792285318084
"Item16",0.611977257807824,3.15638963439778
"Item17",-0.983121243229468,3.18844538939342
"Item18",1.39449208607769,2.99618826184721
"Item19",0.615512956146749,2.9047986599717
"Item20",0.584655123714569,2.7299607715182
"Item21",0.821711446074882,2.89164116887694
"Item22",0.511714984830236,2.79828033787394
"Item23",-0.965715706057515,2.96180371893087
"Item24",-0.113166732069984,2.99279735182489
"Item25",-1.72039772633838,0.592900386545218
