"Items","Difficulty","Discrimination"
"Item2",-0.717345902433157,0.994856956263884
"Item3",-2.07911607730585,1.4639978564889
"Item4",-0.586428416487333,1.05063295207784
"Item5",-0.289728642289034,1.22623146524165
"Item6",-2.31437573549401,1.07757312480425
"Item8",-1.94199721020453,1.31270811849594
"Item9",-1.54163584737704,1.13944644780266
"Item10",-1.94934239311809,1.8698935441802
"Item11",-0.984738757072749,1.60338029628939
"Item13",-1.08803403666903,2.51103357213384
"Item14",-0.638012573220429,0.803587154222316
"Item15",-0.652503044030297,0.77551968417628
"Item16",-2.09049944287011,1.72177424488114
"Item17",-0.162751645447706,1.4088310733424
"Item18",-0.237654906183435,1.43448550482245
"Item19",-1.82231090758504,1.31642699890388
"Item20",-0.70849162523152,1.00555594309564
"Item21",0.397177548006593,0.93424579774762
"Item22",-0.161105994500871,0.997442670478803
"Item23",-1.04424406750459,0.98565039568342
"Item24",-2.20415387078366,1.24852261050377
"Item25",-0.130609786695725,1.66649546765445
"Item26",0.714961814783018,1.6597355194506
"Item27",-1.26806371937361,0.811226875341445
"Item28",-0.795845460739279,1.45848490092526
"Item30",-0.48460242937622,1.19666777298176
