"ID","Theta","Item2","Item3","Item4","Item5","Item6","Item8","Item9","Item10","Item11","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20","Item21","Item22","Item23","Item24","Item25","Item26","Item27","Item28","Item30"
1,0.895493223778243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
2,-0.777141569181088,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,0.671226354342374,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
4,0.645017329950658,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
5,-2.38651760961823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0.394264787904515,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
7,2.07563763191495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1.07781771805608,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
9,-0.632574753250271,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
10,-0.114934267578133,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0
11,0.418487685049434,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
12,-0.261856534466137,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
13,-0.408371647271081,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
14,-0.468790484320884,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
15,-0.829747420060433,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
16,-0.235961248081865,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
17,0.121104131407406,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
18,0.960112106668729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
19,-1.6868389161359,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
20,-0.834859361266822,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
21,0.255445608994592,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1
22,-0.775693984429161,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0
23,0.670812796548181,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
24,-0.200400549948833,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
25,-0.533819627565212,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
26,1.63645242600773,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
27,-0.898242658163476,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
28,0.553362522518273,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
