"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.12863881715247,-1.38530629714567
"Item2",3.40923929019873,1.68958251665781
"Item3",2.85904489398876,0.134857816907819
"Item4",3.18153249296384,1.43006952931783
"Item5",2.78978155051969,-0.320812422775191
"Item6",3.11247799954222,1.5060162391688
"Item7",2.58514799561149,-1.37357160931569
"Item8",2.69584990789812,-0.0564726559605632
"Item9",3.02362913241686,0.4509741796367
"Item10",3.17783483640845,0.921178801638513
"Item11",3.2355074226883,1.53527177201889
"Item12",2.6097052232029,-0.836916988253681
"Item13",2.60613243791181,-0.587193752218472
"Item14",2.89555632078952,0.530679046960912
"Item15",2.72814697846935,-1.19875752961578
"Item16",2.09539074146801,-1.59195857776421
"Item17",2.80957021280737,-0.435769663131032
"Item18",2.75649215240217,-0.0471576471585057
"Item19",2.87707968130356,0.152390523992523
"Item20",3.06670806714099,0.426522387604044
"Item21",2.59471811952498,-0.813780090114063
"Item22",1.06535058588717,-2.52055299233467
"Item23",3.0359635249487,0.576405366026996
"Item24",2.51113335064536,-0.717042371709162
"Item25",3.1096649267946,1.81991395641268
"Item26",2.74931376713678,-0.480134789012684
"Item27",1.65505119025845,-1.95999979050082
"Item28",2.87842099738111,0.769352078580977
"Item29",1.53651726911604,-2.06541378087545
"Item30",1.82624328247448,-1.85103661923622
