"Items","Difficulty","Discrimination"
"Item1",0.194190634881627,0.25
"Item2",-0.0338354928089694,0.25
"Item3",-0.534125127254321,0.25
"Item4",-0.451554644021855,3
"Item5",0.0156512202835699,0.25
"Item6",-0.0466150858038879,3
"Item7",0.0663010058088225,0.25
"Item8",0.504549617931261,3
"Item9",0.0260407686301833,0.25
"Item10",0.188370051688788,3
"Item11",-0.687994887690321,3
"Item12",0.334120646460741,3
"Item13",-0.347127162960784,3
"Item14",-0.593179423772157,3
"Item15",0.000371795759096602,0.25
"Item16",0.0117513278767174,0.25
"Item17",-0.708880625275949,3
"Item18",0.885050520612262,3
"Item19",-0.547690523000759,3
"Item20",0.248964984261677,0.25
"Item21",0.487464166958046,0.25
"Item22",0.214321362162718,0.25
"Item23",0.167677316527314,0.25
"Item24",1.03169614590062,3
"Item25",-0.507190919389997,3
"Item26",-0.459950026150813,0.25
"Item27",0.523660238529085,0.25
"Item28",-0.69789628705339,0.25
"Item29",-0.343551537771931,0.25
"Item30",0.292790646968823,0.25
"Item31",-0.742647352579029,0.25
"Item32",0.22682812609841,3
"Item33",-0.818567069426983,3
"Item34",0.275321032882593,0.25
"Item35",0.180396475829233,3
"Item36",0.487073535131272,0.25
"Item37",-0.0521283161691686,0.25
"Item38",-0.915237938348505,3
"Item39",-0.00632246328209721,0.25
"Item40",-0.692452346827246,0.25
"Item41",-0.221184871025315,0.25
"Item42",-0.0676344413186541,0.25
"Item43",0.3826397494208,3
"Item44",-0.539175613172038,3
"Item45",-0.171972324837997,0.25
"Item46",-0.342590876531772,0.25
"Item47",0.0896556160763184,0.25
"Item48",0.746047800071245,3
"Item49",-0.319573912228278,0.25
"Item50",-0.0502404186913127,0.25
"Item51",0.24920918846219,0.25
"Item52",-0.504759159651466,0.25
"Item53",0.268817097672216,0.25
"Item54",-0.688213404552354,0.25
"Item55",0.437892068879081,3
"Item56",-1.67818737952482,3
"Item57",-0.388768531659577,0.25
"Item58",-0.357123631375363,3
"Item59",-0.299971501999557,0.25
"Item60",-0.266990811366541,0.25
