"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,-2.19131852957359,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0.691307376394806,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
3,-0.500966626436935,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,-0.377038295029517,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
5,0.215381983393331,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1
6,-0.72486063009735,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,0.864013338634957,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0
8,0.158469113454601,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
9,0.123584739300706,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0
10,-0.83140228008721,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11,-0.296028535307092,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
12,0.537599870627064,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
13,0.0812051528449297,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
14,1.65508316706679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,-0.737486228234525,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
16,0.696819090504846,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0
17,0.674665729104157,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
18,-2.06079366158171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0.269604990235133,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
20,0.577956343788569,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
21,-0.0312125710679732,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
22,0.10686111774123,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
23,-0.892387601676973,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
24,0.910969370470179,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0
25,0.927670475988914,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0
26,0.26442369986799,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0
27,0.160137827607245,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
28,-0.274023170583257,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
29,0.0358506040486369,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
30,1.03489349950443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.218696588344521,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
32,-1.23009896640985,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33,-0.691348796160739,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
34,-1.64647449752188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1.15593267327027,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
36,-0.620103441435094,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
37,-0.772131837003057,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
38,1.85931003435107,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
39,0.816497712712516,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1
40,1.12465389441341,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
41,-1.48720590243289,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42,0.707537521823683,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
43,1.03928717018599,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
44,0.255232324777319,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0
